TYP_CHU;SITECODE;HABITAT_CODE;ROZLOHA_PASEKY;ROZLOHA_HOLINY;POCET_SEGMENTU_PASEKY;DATUM_VYPOCTU
EVL;CZ0710182;9170;2,86879574231145e+00;2,21023838839218;3;2026-09-24
EVL;CZ0710182;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0614136;7140;;;;2026-09-24
EVL;CZ0533303;3260;;;;2026-09-24
EVL;CZ0724091;6210;;;;2026-09-24
EVL;CZ0724091;6410;;;;2026-09-24
EVL;CZ0724091;6430;;;;2026-09-24
EVL;CZ0724091;6510;;;;2026-09-24
EVL;CZ0724091;7220;;;;2026-09-24
EVL;CZ0724091;8220;;;;2026-09-24
EVL;CZ0724091;8310;;;;2026-09-24
EVL;CZ0724091;9130;2,74412396806483e+02;145,73863306440552;444;2026-09-24
EVL;CZ0724091;9170;8,42294400624945e+01;23,69186457815104;270;2026-09-24
EVL;CZ0724091;9180;9,96885136669065e-02;0,00000000000000;1;2026-09-24
EVL;CZ0724091;6210p;;;;2026-09-24
EVL;CZ0724091;91E0;2,77506590715482e+00;0,00000000000000;39;2026-09-24
EVL;CZ0110040;6190;;;;2026-09-24
EVL;CZ0110040;6210;;;;2026-09-24
EVL;CZ0110040;9170;1,34321494364666e+00;1,19258768856861;4;2026-09-24
EVL;CZ0110040;9180;1,77619936109078e-01;0,00000000000000;1;2026-09-24
EVL;CZ0314634;8310;;;;2026-09-24
EVL;CZ0720454;5130;;;;2026-09-24
EVL;CZ0613321;6230;;;;2026-09-24
EVL;CZ0620416;3130;;;;2026-09-24
EVL;CZ0624066;6210;;;;2026-09-24
EVL;CZ0624066;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0620162;6240;;;;2026-09-24
EVL;CZ0620162;6250;;;;2026-09-24
EVL;CZ0620162;40A0;;;;2026-09-24
EVL;CZ0610179;6510;;;;2026-09-24
EVL;CZ0610179;9170;3,17103743243539e+00;0,00000000000000;28;2026-09-24
EVL;CZ0514042;2330;;;;2026-09-24
EVL;CZ0514042;3140;;;;2026-09-24
EVL;CZ0514042;3150;;;;2026-09-24
EVL;CZ0514042;3160;;;;2026-09-24
EVL;CZ0514042;4030;;;;2026-09-24
EVL;CZ0514042;6410;;;;2026-09-24
EVL;CZ0514042;6430;;;;2026-09-24
EVL;CZ0514042;7140;;;;2026-09-24
EVL;CZ0514042;7150;;;;2026-09-24
EVL;CZ0514042;7230;;;;2026-09-24
EVL;CZ0514042;8310;;;;2026-09-24
EVL;CZ0514042;9110;1,20595760474233e+01;5,45377541932908;19;2026-09-24
EVL;CZ0514042;9410;1,42042625401984e+01;10,56116897685950;19;2026-09-24
EVL;CZ0514042;91D0;4,78283224319598e+00;0,00000000000000;19;2026-09-24
EVL;CZ0514042;91T0;9,88173547969612e-02;0,00000000000000;1;2026-09-24
EVL;CZ0623041;3260;;;;2026-09-24
EVL;CZ0620078;3140;;;;2026-09-24
EVL;CZ0620078;6410;;;;2026-09-24
EVL;CZ0620078;7230;;;;2026-09-24
EVL;CZ0410018;6210;;;;2026-09-24
EVL;CZ0510509;9130;3,46984161197883e-01;0,00000000000000;1;2026-09-24
EVL;CZ0510509;9180;8,67460402994708e-02;0,00000000000000;1;2026-09-24
EVL;CZ0510412;4030;;;;2026-09-24
EVL;CZ0510412;7110;;;;2026-09-24
EVL;CZ0510412;7140;;;;2026-09-24
EVL;CZ0510412;8220;;;;2026-09-24
EVL;CZ0510412;9410;5,00538998889949e+00;1,76870169374739;17;2026-09-24
EVL;CZ0510412;91D0;3,82848267355169e+00;1,32341716636288;11;2026-09-24
EVL;CZ0510400;8220;;;;2026-09-24
EVL;CZ0510400;9110;2,43591897361406e+01;1,19380557345040;62;2026-09-24
EVL;CZ0510400;9130;3,86463814414293e-01;0,00000000000000;2;2026-09-24
EVL;CZ0510400;9140;6,33157730821188e+00;4,94791584303514;7;2026-09-24
EVL;CZ0510400;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624236;6210;;;;2026-09-24
EVL;CZ0624236;6240;;;;2026-09-24
EVL;CZ0210732;6230;;;;2026-09-24
EVL;CZ0210732;7140;;;;2026-09-24
EVL;CZ0210105;7220;;;;2026-09-24
EVL;CZ0210105;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210105;9150;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210105;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0614132;3130;;;;2026-09-24
EVL;CZ0620006;6210;;;;2026-09-24
EVL;CZ0620006;6240;;;;2026-09-24
EVL;CZ0520008;8210;;;;2026-09-24
EVL;CZ0620007;6210;;;;2026-09-24
EVL;CZ0610515;6230;;;;2026-09-24
EVL;CZ0624115;6210;;;;2026-09-24
EVL;CZ0624115;6240;;;;2026-09-24
EVL;CZ0624115;6210p;;;;2026-09-24
EVL;CZ0410413;3260;;;;2026-09-24
EVL;CZ0410413;8220;;;;2026-09-24
EVL;CZ0410413;9110;1,69262042093501e+00;0,00000000000000;28;2026-09-24
EVL;CZ0410413;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0410413;9170;4,08960728893779e-01;0,00000000000000;2;2026-09-24
EVL;CZ0410413;9180;9,25534909522933e-02;0,00000000000000;4;2026-09-24
EVL;CZ0410413;91E0;3,32496711118862e-02;0,00000000000000;5;2026-09-24
EVL;CZ0324025;8150;;;;2026-09-24
EVL;CZ0324025;8220;;;;2026-09-24
EVL;CZ0324025;9110;3,05531764451005e-01;0,00000000000000;1;2026-09-24
EVL;CZ0324025;9170;5,30474006959973e-02;0,00000000000000;1;2026-09-24
EVL;CZ0324025;9180;3,01516663854476e-03;0,00000000000000;2;2026-09-24
EVL;CZ0110154;6190;;;;2026-09-24
EVL;CZ0110154;6210;;;;2026-09-24
EVL;CZ0110154;8220;;;;2026-09-24
EVL;CZ0110154;8230;;;;2026-09-24
EVL;CZ0110154;40A0;;;;2026-09-24
EVL;CZ0620177;91G0;2,76149445413869e+01;8,71461095784693;52;2026-09-24
EVL;CZ0620177;91I0;1,11382014725422e+01;6,23759817300355;14;2026-09-24
EVL;CZ0214007;3150;;;;2026-09-24
EVL;CZ0214007;6440;;;;2026-09-24
EVL;CZ0214007;6510;;;;2026-09-24
EVL;CZ0214007;7230;;;;2026-09-24
EVL;CZ0214007;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0214007;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0214007;91F0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0214002;6210;;;;2026-09-24
EVL;CZ0214002;6510;;;;2026-09-24
EVL;CZ0214002;7220;;;;2026-09-24
EVL;CZ0214002;8160;;;;2026-09-24
EVL;CZ0214002;8210;;;;2026-09-24
EVL;CZ0214002;8230;;;;2026-09-24
EVL;CZ0214002;8310;;;;2026-09-24
EVL;CZ0214002;9130;6,33876616251655e-05;0,00000000000000;1;2026-09-24
EVL;CZ0214002;9150;2,44913014864549e-02;0,00000000000000;1;2026-09-24
EVL;CZ0214002;9170;7,45782942554479e-01;0,00000000000000;7;2026-09-24
EVL;CZ0214002;9180;1,56985327812724e-01;0,00000000000000;2;2026-09-24
EVL;CZ0214002;40A0;;;;2026-09-24
EVL;CZ0214002;6210p;;;;2026-09-24
EVL;CZ0214002;91H0;2,55629915947374e-01;0,00000000000000;3;2026-09-24
EVL;CZ0214002;91I0;8,75501845471445e-04;0,00000000000000;1;2026-09-24
EVL;CZ0214017;3260;;;;2026-09-24
EVL;CZ0214017;3270;;;;2026-09-24
EVL;CZ0214017;5130;;;;2026-09-24
EVL;CZ0214017;6110;;;;2026-09-24
EVL;CZ0214017;6190;;;;2026-09-24
EVL;CZ0214017;6210;;;;2026-09-24
EVL;CZ0214017;7220;;;;2026-09-24
EVL;CZ0214017;8160;;;;2026-09-24
EVL;CZ0214017;8210;;;;2026-09-24
EVL;CZ0214017;8310;;;;2026-09-24
EVL;CZ0214017;9150;3,43599030265158e+00;1,97489425808397;9;2026-09-24
EVL;CZ0214017;9170;8,24389513992372e+00;0,00000000000000;33;2026-09-24
EVL;CZ0214017;9180;1,16987656998322e+00;1,12809001278477;3;2026-09-24
EVL;CZ0214017;40A0;;;;2026-09-24
EVL;CZ0214017;6210p;;;;2026-09-24
EVL;CZ0214017;91H0;1,45321354762554e-01;0,00000000000000;3;2026-09-24
EVL;CZ0214017;91I0;1,78616891070624e-01;0,00000000000000;1;2026-09-24
EVL;CZ0323151;6430;;;;2026-09-24
EVL;CZ0714075;4060;;;;2026-09-24
EVL;CZ0714075;6150;;;;2026-09-24
EVL;CZ0714075;6430;;;;2026-09-24
EVL;CZ0714075;7110;;;;2026-09-24
EVL;CZ0714075;8220;;;;2026-09-24
EVL;CZ0714075;9110;3,79475627722891e+01;22,95749923574935;47;2026-09-24
EVL;CZ0714075;9410;1,35271345165163e+02;92,40097619586331;79;2026-09-24
EVL;CZ0714075;91D0;2,67955671292533e-01;0,00000000000000;3;2026-09-24
EVL;CZ0214044;6410;;;;2026-09-24
EVL;CZ0214044;6510;;;;2026-09-24
EVL;CZ0214044;9170;8,60035919182283e-01;0,00000000000000;7;2026-09-24
EVL;CZ0214044;9190;2,65650905539543e+00;0,00000000000000;10;2026-09-24
EVL;CZ0410414;7110;;;;2026-09-24
EVL;CZ0410414;7140;;;;2026-09-24
EVL;CZ0410414;9410;2,84762742977526e+01;9,25498966814262;81;2026-09-24
EVL;CZ0410414;91D0;1,04581157281866e+00;0,00000000000000;7;2026-09-24
EVL;CZ0422077;2330;;;;2026-09-24
EVL;CZ0510508;4030;;;;2026-09-24
EVL;CZ0510508;6510;;;;2026-09-24
EVL;CZ0510508;8150;;;;2026-09-24
EVL;CZ0510508;8220;;;;2026-09-24
EVL;CZ0510508;9110;4,15121214225254e+00;3,37412357529644;8;2026-09-24
EVL;CZ0620008;6210p;;;;2026-09-24
EVL;CZ0420528;4030;;;;2026-09-24
EVL;CZ0420528;6230;;;;2026-09-24
EVL;CZ0420528;6430;;;;2026-09-24
EVL;CZ0420528;6520;;;;2026-09-24
EVL;CZ0420528;7110;;;;2026-09-24
EVL;CZ0420528;7120;;;;2026-09-24
EVL;CZ0420528;7140;;;;2026-09-24
EVL;CZ0420528;9410;2,41764309494411e+00;1,47521466532114;3;2026-09-24
EVL;CZ0420528;91D0;3,70370332745835e-02;0,00000000000000;1;2026-09-24
EVL;CZ0310010;6410;;;;2026-09-24
EVL;CZ0724120;3150;;;;2026-09-24
EVL;CZ0724120;6510;;;;2026-09-24
EVL;CZ0724120;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0724120;91F0;9,61985600431562e+00;5,66381488546830;8;2026-09-24
EVL;CZ0620417;6250;;;;2026-09-24
EVL;CZ0314648;6410;;;;2026-09-24
EVL;CZ0320053;8220;;;;2026-09-24
EVL;CZ0320053;8230;;;;2026-09-24
EVL;CZ0320053;9130;1,76267650016221e+01;3,18844236733261;53;2026-09-24
EVL;CZ0320053;9170;9,87370560593304e+00;0,00000000000000;40;2026-09-24
EVL;CZ0320053;9180;1,41293991575165e+00;0,00000000000000;15;2026-09-24
EVL;CZ0810035;6510;;;;2026-09-24
EVL;CZ0810035;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0810035;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0214013;3140;;;;2026-09-24
EVL;CZ0214013;3150;;;;2026-09-24
EVL;CZ0214013;6210;;;;2026-09-24
EVL;CZ0214013;6410;;;;2026-09-24
EVL;CZ0214013;6430;;;;2026-09-24
EVL;CZ0214013;6510;;;;2026-09-24
EVL;CZ0214013;7210;;;;2026-09-24
EVL;CZ0214013;7230;;;;2026-09-24
EVL;CZ0214013;8220;;;;2026-09-24
EVL;CZ0214013;8230;;;;2026-09-24
EVL;CZ0214013;8310;;;;2026-09-24
EVL;CZ0214013;9110;2,65623131907901e+01;1,37736818631648;161;2026-09-24
EVL;CZ0214013;91E0;2,39893256204737e-01;0,00000000000000;6;2026-09-24
EVL;CZ0420021;8220;;;;2026-09-24
EVL;CZ0420021;9110;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420021;9130;4,87871377113461e-02;0,00000000000000;1;2026-09-24
EVL;CZ0420021;9180;9,55454859893070e-04;0,00000000000000;1;2026-09-24
EVL;CZ0423216;3140;;;;2026-09-24
EVL;CZ0714076;6210;;;;2026-09-24
EVL;CZ0714076;6510;;;;2026-09-24
EVL;CZ0714076;8210;;;;2026-09-24
EVL;CZ0420459;6210;;;;2026-09-24
EVL;CZ0420459;6510;;;;2026-09-24
EVL;CZ0420459;8220;;;;2026-09-24
EVL;CZ0420459;9170;1,26697126759251e+00;0,00000000000000;10;2026-09-24
EVL;CZ0420459;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0420459;40A0;;;;2026-09-24
EVL;CZ0420459;6210p;;;;2026-09-24
EVL;CZ0420459;91H0;4,49316198639572e-03;0,00000000000000;1;2026-09-24
EVL;CZ0420459;91I0;1,31635848960001e-01;0,00000000000000;2;2026-09-24
EVL;CZ0214037;6110;;;;2026-09-24
EVL;CZ0214037;6190;;;;2026-09-24
EVL;CZ0214037;6210;;;;2026-09-24
EVL;CZ0214037;8310;;;;2026-09-24
EVL;CZ0720016;6210;;;;2026-09-24
EVL;CZ0720016;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0720016;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0720016;91I0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0614133;6210;;;;2026-09-24
EVL;CZ0614133;6510;;;;2026-09-24
EVL;CZ0210022;6210;;;;2026-09-24
EVL;CZ0210022;9170;3,73250821365674e+00;0,00000000000000;11;2026-09-24
EVL;CZ0210022;9190;2,71301219399087e-02;0,00000000000000;1;2026-09-24
EVL;CZ0520507;6510;;;;2026-09-24
EVL;CZ0520507;8210;;;;2026-09-24
EVL;CZ0520507;9130;9,69220799507426e-02;0,00000000000000;3;2026-09-24
EVL;CZ0520507;9180;7,57007733852052e-02;0,00000000000000;2;2026-09-24
EVL;CZ0510164;9130;7,15641950630131e+00;1,25558959781755;25;2026-09-24
EVL;CZ0510164;9170;9,18964113073412e-01;0,00000000000000;6;2026-09-24
EVL;CZ0510164;9180;3,15423527887062e-01;0,00000000000000;4;2026-09-24
EVL;CZ0510164;91E0;1,44744786502237e+00;0,00000000000000;7;2026-09-24
EVL;CZ0310073;3130;;;;2026-09-24
EVL;CZ0530146;4060;;;;2026-09-24
EVL;CZ0530146;6150;;;;2026-09-24
EVL;CZ0530146;6430;;;;2026-09-24
EVL;CZ0530146;7110;;;;2026-09-24
EVL;CZ0530146;8110;;;;2026-09-24
EVL;CZ0530146;8220;;;;2026-09-24
EVL;CZ0530146;8310;;;;2026-09-24
EVL;CZ0530146;9110;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0530146;9410;1,18761264963594e+01;6,37750353163323;9;2026-09-24
EVL;CZ0530146;91D0;1,71790715401892e-01;0,00000000000000;1;2026-09-24
EVL;CZ0710161;9170;3,45905553298780e+00;0,00000000000000;21;2026-09-24
EVL;CZ0710161;91F0;4,13773846363531e+00;2,47711802823609;12;2026-09-24
EVL;CZ0410401;7110;;;;2026-09-24
EVL;CZ0410401;7120;;;;2026-09-24
EVL;CZ0410401;7140;;;;2026-09-24
EVL;CZ0410401;9410;2,08867816901289e+00;1,29062872352310;4;2026-09-24
EVL;CZ0410401;91D0;2,98638039954481e+00;1,04035107302252;6;2026-09-24
EVL;CZ0534053;6510;;;;2026-09-24
EVL;CZ0534053;8220;;;;2026-09-24
EVL;CZ0534053;9110;5,25488076051953e-01;0,00000000000000;4;2026-09-24
EVL;CZ0534053;9130;5,00291302371546e-01;0,00000000000000;4;2026-09-24
EVL;CZ0534053;9180;9,39229097378510e-02;0,00000000000000;2;2026-09-24
EVL;CZ0524044;4030;;;;2026-09-24
EVL;CZ0524044;4060;;;;2026-09-24
EVL;CZ0524044;4070;;;;2026-09-24
EVL;CZ0524044;4080;;;;2026-09-24
EVL;CZ0524044;6150;;;;2026-09-24
EVL;CZ0524044;6230;;;;2026-09-24
EVL;CZ0524044;6430;;;;2026-09-24
EVL;CZ0524044;6510;;;;2026-09-24
EVL;CZ0524044;6520;;;;2026-09-24
EVL;CZ0524044;7110;;;;2026-09-24
EVL;CZ0524044;7140;;;;2026-09-24
EVL;CZ0524044;8110;;;;2026-09-24
EVL;CZ0524044;8220;;;;2026-09-24
EVL;CZ0524044;8310;;;;2026-09-24
EVL;CZ0524044;9110;2,41670100145549e+02;149,07736520519416;347;2026-09-24
EVL;CZ0524044;9130;4,31616109891880e+01;17,01215003822550;129;2026-09-24
EVL;CZ0524044;9140;3,51714491903115e+01;14,22187531880460;140;2026-09-24
EVL;CZ0524044;9180;7,26054876955523e+00;2,43523811403165;32;2026-09-24
EVL;CZ0524044;9410;3,37976136245137e+02;282,58348960038910;137;2026-09-24
EVL;CZ0524044;91D0;4,04318902126800e+00;0,00000000000000;15;2026-09-24
EVL;CZ0524044;91E0;4,36357193626868e+00;0,00000000000000;41;2026-09-24
EVL;CZ0210107;9150;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210107;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210107;91I0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624128;6110;;;;2026-09-24
EVL;CZ0624128;6190;;;;2026-09-24
EVL;CZ0624128;6240;;;;2026-09-24
EVL;CZ0624128;8220;;;;2026-09-24
EVL;CZ0624128;40A0;;;;2026-09-24
EVL;CZ0624064;6410;;;;2026-09-24
EVL;CZ0624064;9170;7,82983831979764e+00;2,28097500879334;26;2026-09-24
EVL;CZ0624064;91G0;1,39079187107139e+00;0,00000000000000;3;2026-09-24
EVL;CZ0624064;91I0;6,46766989429165e-01;0,00000000000000;2;2026-09-24
EVL;CZ0414110;4030;;;;2026-09-24
EVL;CZ0414110;6230;;;;2026-09-24
EVL;CZ0414110;6520;;;;2026-09-24
EVL;CZ0414110;7110;;;;2026-09-24
EVL;CZ0414110;7140;;;;2026-09-24
EVL;CZ0414110;8220;;;;2026-09-24
EVL;CZ0414110;9140;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0414110;9410;3,08733248232688e+02;151,00093225681277;411;2026-09-24
EVL;CZ0414110;91D0;1,24991288412001e+01;1,23175505733786;95;2026-09-24
EVL;CZ0420406;6110;;;;2026-09-24
EVL;CZ0420406;6210;;;;2026-09-24
EVL;CZ0420406;40A0;;;;2026-09-24
EVL;CZ0420406;6210p;;;;2026-09-24
EVL;CZ0210409;6190;;;;2026-09-24
EVL;CZ0210409;8160;;;;2026-09-24
EVL;CZ0210409;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210409;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210409;91H0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624101;6240;;;;2026-09-24
EVL;CZ0624101;91G0;1,50145040182829e+01;8,18679517066693;23;2026-09-24
EVL;CZ0624101;91I0;1,01188741829170e+01;1,25777402462298;19;2026-09-24
EVL;CZ0624065;6240;;;;2026-09-24
EVL;CZ0624065;8310;;;;2026-09-24
EVL;CZ0624065;9150;1,32603569163028e-01;0,00000000000000;1;2026-09-24
EVL;CZ0624065;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624065;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624065;91H0;1,91130387342302e-03;0,00000000000000;1;2026-09-24
EVL;CZ0213039;3150;;;;2026-09-24
EVL;CZ0424111;3260;;;;2026-09-24
EVL;CZ0424111;3270;;;;2026-09-24
EVL;CZ0424111;4030;;;;2026-09-24
EVL;CZ0424111;8220;;;;2026-09-24
EVL;CZ0424111;8310;;;;2026-09-24
EVL;CZ0424111;9110;1,12408119961942e+01;4,63424572336822;25;2026-09-24
EVL;CZ0424111;9180;2,44927188785840e-01;0,00000000000000;1;2026-09-24
EVL;CZ0424111;91E0;5,08173417518172e-01;0,00000000000000;4;2026-09-24
EVL;CZ0424111;91T0;6,32301666381222e-02;0,00000000000000;5;2026-09-24
EVL;CZ0214008;3150;;;;2026-09-24
EVL;CZ0214008;8150;;;;2026-09-24
EVL;CZ0214008;8230;;;;2026-09-24
EVL;CZ0214008;9110;1,00019423422297e+01;3,20876083718674;25;2026-09-24
EVL;CZ0214008;9130;1,30420385894609e+01;7,89815293937507;25;2026-09-24
EVL;CZ0214008;9170;9,05240988629950e+00;4,69261313814921;20;2026-09-24
EVL;CZ0214008;9180;3,30878159418190e-01;0,00000000000000;5;2026-09-24
EVL;CZ0214008;9190;6,12958293956425e-02;0,00000000000000;2;2026-09-24
EVL;CZ0710034;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0530174;6410;;;;2026-09-24
EVL;CZ0530174;91E0;1,28316545789130e-04;0,00000000000000;1;2026-09-24
EVL;CZ0620204;9170;1,18610465752195e+00;1,10188681237040;4;2026-09-24
EVL;CZ0620009;3130;;;;2026-09-24
EVL;CZ0710007;6510;;;;2026-09-24
EVL;CZ0710007;9170;3,13556360246479e+00;0,00000000000000;8;2026-09-24
EVL;CZ0710007;91E0;2,02042549606725e-01;0,00000000000000;3;2026-09-24
EVL;CZ0420455;9180;5,83032015887974e-01;0,00000000000000;2;2026-09-24
EVL;CZ0420455;91I0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0714133;3130;;;;2026-09-24
EVL;CZ0714133;3150;;;;2026-09-24
EVL;CZ0714133;6230;;;;2026-09-24
EVL;CZ0714133;6410;;;;2026-09-24
EVL;CZ0714133;6430;;;;2026-09-24
EVL;CZ0714133;6510;;;;2026-09-24
EVL;CZ0714133;7140;;;;2026-09-24
EVL;CZ0714133;8150;;;;2026-09-24
EVL;CZ0714133;8220;;;;2026-09-24
EVL;CZ0714133;9110;6,57882511922386e+00;3,81642601660182;10;2026-09-24
EVL;CZ0714133;9130;8,37593615681879e+01;21,73617282238109;182;2026-09-24
EVL;CZ0714133;9170;2,36502123156824e+01;3,94252290189338;79;2026-09-24
EVL;CZ0714133;9180;8,76687074649276e+00;0,00000000000000;53;2026-09-24
EVL;CZ0714133;40A0;;;;2026-09-24
EVL;CZ0714133;91E0;7,10288360043710e-01;0,00000000000000;17;2026-09-24
EVL;CZ0214009;3150;;;;2026-09-24
EVL;CZ0214009;6430;;;;2026-09-24
EVL;CZ0214009;6440;;;;2026-09-24
EVL;CZ0214009;6510;;;;2026-09-24
EVL;CZ0214009;91F0;9,48240561313312e+00;1,23967734549395;23;2026-09-24
EVL;CZ0310014;9110;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0310014;9130;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0310014;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0810021;7220;;;;2026-09-24
EVL;CZ0810021;9180;3,23416360522814e-01;0,00000000000000;5;2026-09-24
EVL;CZ0420500;6230;;;;2026-09-24
EVL;CZ0420500;6510;;;;2026-09-24
EVL;CZ0420500;8220;;;;2026-09-24
EVL;CZ0420500;9110;2,27030907874667e+00;0,00000000000000;17;2026-09-24
EVL;CZ0420500;9180;4,19643611702447e-01;0,00000000000000;6;2026-09-24
EVL;CZ0530500;6190;;;;2026-09-24
EVL;CZ0530500;8220;;;;2026-09-24
EVL;CZ0530500;9110;2,50446394007225e-01;0,00000000000000;4;2026-09-24
EVL;CZ0530500;9130;4,98747644782108e-01;0,00000000000000;10;2026-09-24
EVL;CZ0530500;9180;1,05261225299202e-01;0,00000000000000;3;2026-09-24
EVL;CZ0420454;8150;;;;2026-09-24
EVL;CZ0420454;8220;;;;2026-09-24
EVL;CZ0420454;9180;1,70667437758355e-02;0,00000000000000;1;2026-09-24
EVL;CZ0530503;8220;;;;2026-09-24
EVL;CZ0530503;9110;8,17989092372903e-01;0,00000000000000;3;2026-09-24
EVL;CZ0530503;9130;1,69591245282862e+00;0,00000000000000;2;2026-09-24
EVL;CZ0714073;3150;;;;2026-09-24
EVL;CZ0714073;6410;;;;2026-09-24
EVL;CZ0714073;6510;;;;2026-09-24
EVL;CZ0714073;8310;;;;2026-09-24
EVL;CZ0714073;9170;1,24364058097445e+02;23,08963558593668;244;2026-09-24
EVL;CZ0714073;91E0;2,45838343992097e+00;0,00000000000000;26;2026-09-24
EVL;CZ0714073;91F0;1,34711510805458e+02;42,82013021622222;224;2026-09-24
EVL;CZ0410439;3140;;;;2026-09-24
EVL;CZ0414027;3130;;;;2026-09-24
EVL;CZ0414027;3160;;;;2026-09-24
EVL;CZ0414027;4030;;;;2026-09-24
EVL;CZ0414027;6230;;;;2026-09-24
EVL;CZ0414027;6410;;;;2026-09-24
EVL;CZ0414027;7140;;;;2026-09-24
EVL;CZ0414027;91E0;7,01002930932209e-01;0,00000000000000;2;2026-09-24
EVL;CZ0210720;3140;;;;2026-09-24
EVL;CZ0210720;7230;;;;2026-09-24
EVL;CZ0210058;6230;;;;2026-09-24
EVL;CZ0210058;6410;;;;2026-09-24
EVL;CZ0210058;6430;;;;2026-09-24
EVL;CZ0210058;6510;;;;2026-09-24
EVL;CZ0210113;6410;;;;2026-09-24
EVL;CZ0210113;6510;;;;2026-09-24
EVL;CZ0210113;7230;;;;2026-09-24
EVL;CZ0210011;5130;;;;2026-09-24
EVL;CZ0210011;6210;;;;2026-09-24
EVL;CZ0210011;9170;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0424140;91F0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0424037;6210;;;;2026-09-24
EVL;CZ0424037;8220;;;;2026-09-24
EVL;CZ0424037;9110;3,75634543746477e-01;0,00000000000000;1;2026-09-24
EVL;CZ0424037;9170;1,43656118746034e+00;0,00000000000000;4;2026-09-24
EVL;CZ0424037;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624129;6430;;;;2026-09-24
EVL;CZ0624129;6510;;;;2026-09-24
EVL;CZ0624129;9130;2,64622512655612e+00;1,41044311116645;16;2026-09-24
EVL;CZ0420520;8220;;;;2026-09-24
EVL;CZ0420520;9110;7,35775246856204e+00;1,75852460557688;17;2026-09-24
EVL;CZ0420520;9130;2,93261160198747e+00;0,00000000000000;10;2026-09-24
EVL;CZ0420520;9180;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0610512;3150;;;;2026-09-24
EVL;CZ0210714;3150;;;;2026-09-24
EVL;CZ0210714;91E0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0210714;91F0;0,00000000000000e+00;0,00000000000000;0;2026-09-24
EVL;CZ0624235;6110;;;;2026-09-24
EVL;CZ0624235;6210;;;;2026-09-24
EVL;CZ0714083;4030;;;;2026-09-24
EVL;CZ0714083;6210p;;;;2026-09-24
EVL;CZ0614137;7140;;;;2026-09-24
EVL;CZ0620020;6210;;;;2026-09-24
EVL;CZ0620020;6210p;;;;2026-09-24
EVL;CZ0530064;6410;;;;2026-09-24
EVL;CZ0624001;3260;;;;2026-09-24
EVL;CZ0624001;6430;;;;2026-09-24
EVL;CZ0410038;7140;;;;2026-09-24
EVL;CZ0410038;7150;;;;2026-09-24
EVL;CZ0620101;91I0;8,80912836754394e+00;6,89706698342968;11;2026-09-24
EVL;CZ0210719;7220;;;;2026-09-24
