".target_id";"SITECODE";"NAZEV";"HABITAT_CODE";"ROZLOHA";"KVALITA";"TYPICKE_DRUHY";"REPRE";"REPRE_SDF";"CONSERVATION";"DEGREE_OF_CONSERVATION";"MRTVE_DREVO";"KALAMITA_POLOM";"RELATIVE_AREA_PERC";"SITE_AREA_PERC";"GOOD_DOC_AREA_HA";"W_AREA_HA";"W_AREA_PERC";"PASEKY_AREA_HA";"PASEKY_AREA_PERC";"DEGRAD_AREA_HA";"DEGRAD_AREA_PERC";"PERC_0";"PERC_1";"PERC_2";"DATE_MIN";"DATE_MAX";"DATE_MEAN";"DATE_MEDIAN";"RED_LIST";"INVASIVE";"EXPANSIVE";"RED_LIST_SPECIES";"INVASIVE_LIST";"EXPANSIVE_LIST";"MINIMIAREAL";"MINIMIAREAL_JADRA";"MINIMIAREAL_HODNOTA";"MOZAIKA_VNEJSI";"MOZAIKA_VNITRNI";"MOZAIKA_FIN";"VYPLNENOST_MOZAIKA";"PERC_SPAT";"ROZLOHA_HOLINY";"POCET_SEGMENTU_PASEKY";"SITECODE_TARGET";"HABITAT_CODE_TARGET"
1;"CZ0414127";"Hradištì";"3150";28,9072375041122;1,83159814910798;2,20678158392324;1,77123464130251;2,43427910205911;2,07356445518047;76,6606942619315;NA;NA;0,438763835096415;0,087177471635793;22,1604889625978;0;0;NA;NA;0;0;0;32,6737202839626;67,3262797160374;2001-09-09;2024-06-13;2017-12-24;2017-06-07;10;94,6347674815754;20,1169406585701;"Bombina bombina, Bufo bufo, Cygnus olor, Tachybaptus ruficollis, Pelophylax lessonae, Sympecma paedisca, Delichon urbicum, Potamogeton alpinus, Acanthis cabaret, Rana arvalis, Triturus cristatus, Coenagrion hastulatum, Potamogeton acutifolius, Lysimachia thyrsiflora, Butomus umbellatus, Gallinago gallinago, Mareca strepera, Podiceps cristatus, Carex disticha, Hirundo rustica, Lanius collurio, Circus aeruginosus, Lestes dryas, Ardea cinerea, Lissotriton vulgaris, Rana temporaria, Pelobates fuscus, Comarum palustre, Grus grus, Carex cespitosa, Motacilla flava, Rana dalmatina, Natrix natrix, Pelophylax esculentus s. l., Pelophylax esculentus, Callophrys rubi, Ichthyosaura alpestris, Spatula querquedula, Potamogeton lucens, Gallinula chloropus, Pseudorasbora parva, Cotoneaster integerrimus, Chrysosplenium oppositifolium, Carex elata, Ranunculus aquatilis, Myocastor coypus, Graphoderus zonatus, Lutra lutra, Alcedo atthis, Tringa ochropus, Haliaeetus albicilla, Carex appropinquata, Lyrurus tetrix, Polyommatus amandus, Acrocephalus arundinaceus, Anas crecca, Ciconia nigra, Luscinia svecica, Rallus aquaticus, Ondatra zibethicus, Sympetrum flaveolum, Erebia ligea, Neovison vison, Cyaniris semiargus, Tinca tinca, Potamogeton obtusifolius, Charadrius dubius, Cybister lateralimarginalis, Anodonta cygnea, Eumedonia eumedon, Procyon lotor, Brachytron pratense, Carex riparia, Spatula clypeata, Carex flava, Potamogeton trichoides, Melitaea athalia, Scrophularia umbrosa, Ricciocarpos natans, Accipiter nisus, Erebia medusa, Trollius altissimus, Carassius carassius, Cervus nippon, Schoenoplectus tabernaemontani, Nucifraga caryocatactes, Leucorrhinia pectoralis, Carpodacus erythrinus, Sigara semistriata, Pelophylax ridibundus, Hyla arborea, Iris sibirica, Hydrochus ignicollis, Eleocharis ovata, Larus cachinnans, Glaucopsyche alexis, Nyctereutes procyonoides, Sympetrum meridionale, Coenagrion lunulatum, Coturnix coturnix, Sorbus aria, Milvus milvus, Myotis myotis, Pernis apivorus, Nyctalus leisleri, Lanius excubitor, Hydaticus aruspex, Dactylorhiza majalis subsp. majalis, Hottonia palustris, Scolopax rusticola";"Bufo bufo, Carex disticha, Ciconia nigra, Coenagrion hastulatum, Cygnus olor, Grus grus, Haliaeetus albicilla, Lestes dryas, Lissotriton vulgaris, Pelophylax esculentus, Pelophylax esculentus s. l., Pelophylax lessonae, Potamogeton acutifolius, Potamogeton lucens, Rana temporaria, Sympetrum flaveolum, Tachybaptus ruficollis, Carex cespitosa, Comarum palustre, Rana dalmatina, Triturus cristatus, Trollius altissimus, Potamogeton alpinus, Ricciocarpos natans, Carex elata, Ichthyosaura alpestris, Scrophularia umbrosa, Ardea cinerea, Circus aeruginosus, Cybister lateralimarginalis, Delichon urbicum, Gallinula chloropus, Graphoderus zonatus, Hirundo rustica, Hydaticus aruspex, Hyla arborea, Procyon lotor, Ranunculus aquatilis, Sigara semistriata, Sympetrum meridionale, Tringa ochropus, Tinca tinca, Erebia medusa, Lutra lutra, Natrix natrix, Pelobates fuscus, Pseudorasbora parva, Anodonta cygnea, Bombina bombina, Carassius carassius, Rana arvalis, Cotoneaster integerrimus, Sorbus aria, Callophrys rubi, Cyaniris semiargus, Eumedonia eumedon, Glaucopsyche alexis, Melitaea athalia, Polyommatus amandus, Myotis myotis, Nyctalus leisleri, Carex appropinquata, Potamogeton trichoides, Charadrius dubius, Lanius collurio, Mareca strepera, Hottonia palustris, Lysimachia thyrsiflora, Butomus umbellatus, Podiceps cristatus, Sympecma paedisca, Carex riparia, Larus cachinnans, Alcedo atthis, Carpodacus erythrinus, Eleocharis ovata, Erebia ligea, Gallinago gallinago, Iris sibirica, Lyrurus tetrix, Nucifraga caryocatactes, Pernis apivorus, Scolopax rusticola, Acanthis cabaret, Accipiter nisus, Acrocephalus arundinaceus, Anas crecca, Coenagrion lunulatum, Coturnix coturnix, Luscinia svecica, Milvus milvus, Ondatra zibethicus, Pelophylax ridibundus, Rallus aquaticus, Spatula clypeata, Spatula querquedula, Carex flava, Dactylorhiza majalis subsp. majalis, Leucorrhinia pectoralis, Motacilla flava, Potamogeton obtusifolius, Brachytron pratense, Chrysosplenium oppositifolium, Schoenoplectus tabernaemontani, Hydrochus ignicollis, Lanius excubitor";"Carex acutiformis, Alnus glutinosa, Phalaris arundinacea, Fraxinus excelsior, Carex rostrata, Typha latifolia, Glyceria maxima";100;74;5e-05;86,028461729984;98,4460687817291;86,028461729984;1;100;NA;NA;"CZ0414127";"3150"
2;"CZ0414127";"Hradištì";"40A0";6,35578823721021;2,92491411677373;1,99992908665767;1,99389699092542;1,99992908665767;1,98128950713338;99,6948495462712;NA;NA;12,7510564696621;0,0191675717437088;6,33639352056632;0;0;NA;NA;0;0;0;0,312241787961766;99,6877582120382;2001-09-08;2022-06-28;2014-09-13;2016-09-03;2,89338605592219;99,9766503351818;0,689460549117542;"Cotoneaster integerrimus, Canis lupus, Antennaria dioica, Anthemis tinctoria, Berberis vulgaris, Sorbus danubialis, Ficedula parva, Rosa gallica";"Cotoneaster integerrimus, Sorbus danubialis, Antennaria dioica, Anthemis tinctoria, Rosa gallica, Berberis vulgaris, Ficedula parva";"Fagus sylvatica, Crataegus sp., Prunus spinosa";100;24;2e-05;79,4659442464317;100;79,4659442464317;1;100;NA;NA;"CZ0414127";"40A0"
3;"CZ0414127";"Hradištì";"5130";1,61250632456761;4;3;0;3;2;0;NA;NA;0,37567571038742;0,00486294217330633;0;0;0;NA;NA;0;0;0;0;100;2001-05-06;2002-12-31;2002-03-04;2002-03-04;0;0;0;NA;NA;NA;100;1;6e-05;91,5265523644951;100;91,5265523644951;1;100;NA;NA;"CZ0414127";"5130"
4;"CZ0414127";"Hradištì";"6210";1849,31616748449;2,41456094820983;2,23257501777391;1,35036333704891;2,58269102689065;2,07429074863698;77,7359855960601;NA;NA;13,5837728877138;5,57710530843905;1437,58414958135;14,2926845275184;0,772863222569449;NA;NA;14,2926845275184;0,772863222569449;0;27,0578707131033;72,9421292868967;2001-05-06;2024-07-02;2014-07-23;2015-06-03;10;77,2415872103498;46,2190514661097;"Dactylorhiza sambucina, Erebia medusa, Zygaena carniolica, Petrorhagia prolifera, Cirsium acaulon, Emberiza calandra, Cyaniris semiargus, Verbascum lychnitis subsp. moenchii, Melampyrum arvense, Lycaena virgaureae, Anthemis tinctoria, Lysandra coridon, Colias alfacariensis, Picus canus, Polyommatus daphnis, Lissotriton vulgaris, Phelipanche purpurea s. l., Anguis fragilis, Geranium molle, Androsace elongata, Pulsatilla patens, Sylvia nisoria, Plebejus argus, Triops cancriformis, Pyrus pyraster, Procyon lotor, Hirundo rustica, Coenonympha arcania, Eresus sandaliatus, Polyommatus amandus, Lullula arborea, Phengaris arion, Lanius collurio, Orchis mascula, Dianthus superbus subsp. superbus, Dianthus superbus, Dryobates minor, Prunella grandiflora, Erysimum crepidifolium, Hamearis lucina, Pyrgus serratulae, Geranium sanguineum, Spialia sertorius, Melitaea athalia, Lycaena hippothoe, Upupa epops, Galium mollugo, Argiope bruennichi, Ichthyosaura alpestris, Juniperus communis, Accipiter gentilis, Coturnix coturnix, Cotoneaster integerrimus, Ventenata dubia, Pulsatilla pratensis subsp. bohemica, Lathyrus nissolia, Phelipanche purpurea, Jordanita globulariae, Branchipus schaefferi, Ficedula hypoleuca, Carex disticha, Saxicola rubicola, Gallinago gallinago, Corvus corone, Orchis mascula subsp. speciosa, Triturus cristatus, Watsonarctia casta, Malacosoma neustria, Haliaeetus albicilla, Perdix perdix, Zygaena ephialtes, Lepus europaeus, Crex crex, Prunus fruticosa, Milvus milvus, Glaucopsyche alexis, Canis lupus, Lacerta agilis, Gryllus campestris, Festuca pulchra, Rhinanthus alectorolophus, Ophioglossum vulgatum, Jynx torquilla, Satyrium spini, Rhagades pruni, Grus grus, Pernis apivorus, Eumedonia eumedon, Neotinea ustulata, Zootoca vivipara, Thesium alpinum, Sorbus danubialis, Boloria selene, Eilema pygmaeola, Pilosella cymosa, Falco subbuteo, Asperula tinctoria, Lemonia taraxaci, Accipiter nisus, Coronella austriaca, Acanthis cabaret, Ciconia nigra, Columba oenas, Hesperia comma, Korscheltellus fusconebulosa, Psophus stridulus, Hypochaeris maculata, Satyrium pruni, Melitaea diamina, Zygaena angelicae, Trollius altissimus, Pyrgus alveus, Cervus nippon, Alyssum montanum, Rosa gallica, Dama dama, Chelis maculosa, Limenitis populi, Lyrurus tetrix, Vipera berus, Scolopax rusticola, Circus aeruginosus, Clanga pomarina, Potentilla alba, Sympetrum flaveolum, Anthus pratensis, Caprimulgus europaeus, Potentilla incana, Oenanthe oenanthe, Melampyrum cristatum, Iris sibirica, Pulsatilla pratensis, Sorbus aria, Bubo bubo, Antennaria dioica, Trifolium striatum, Lasiocampa trifolii, Jovibarba globifera subsp. globifera, Glaucidium passerinum, Ardea cinerea, Satyrium w-album, Verbascum phoeniceum, Thesium linophyllon, Callophrys rubi, Gynaephora fascelina, Lestes barbarus, Diacrisia purpurata, Lanius excubitor, Juniperus communis var. communis, Rosa elliptica, Jovibarba globifera, Tyria jacobaeae, Polygala chamaebuxus, Sciurus vulgaris, Cerastium brachypetalum, Apamea illyria, Pholidoptera aptera, Gymnadenia conopsea, Clostera anastomosis, Bombina bombina, Melitaea cinxia, Pulmonaria angustifolia, Verbena officinalis, Filago arvensis, Trichiura crataegi, Cupido minimus, Circus cyaneus, Cerastium brachypetalum subsp. brachypetalum, Botrychium lunaria, Hieracium schmidtii, Vicia pisiformis, Vicia pannonica subsp. striata, Bufo bufo, Malus sylvestris, Tachybaptus ruficollis, Gagea villosa, Helianthemum canum, Orobanche caryophyllacea, Potamogeton alpinus, Eleocharis mamillata, Achillea setacea, Carduus nutans, Ficedula parva, Hyoscyamus niger, Odontognophos dumetata, Eriogaster lanestris, Gallinula chloropus, Comarum palustre, Gentianopsis ciliata, Nucifraga caryocatactes, Carpodacus erythrinus, Korscheltellus lupulina, Cerastium pumilum, Gastropacha quercifolia, Delichon urbicum, Ovis aries musimon, Gentiana cruciata, Furcula furcula, Natrix natrix, Zygaena purpuralis, Falcaria lacertinaria, Ononis arvensis, Pilosella pilosellina, Adscita geryon, Dactylorhiza majalis, Pelophylax ridibundus, Plagiomnium medium, Elatine hydropiper, Aquilegia vulgaris, Hylotelephium telephium, Dendrocoptes medius, Astragalus danicus, Malacosoma castrensis, Vanellus vanellus, Odonestis pruni, Euphorbia stricta, Myotis myotis, Arctia plantaginis, Rana dalmatina, Stenobothrus crassipes, Salix rosmarinifolia, Rubus canescens, Berberis vulgaris, Lasiommata maera, Veronica hederifolia, Orchis mascula subsp. mascula, Aphanes arvensis, Phengaris nausithous, Malva pusilla, Papaver argemone, Clostera anachoreta, Lestes dryas, Adonis aestivalis, Leptidea sinapis, Milvus migrans, Boloria euphrosyne, Anthaxia candens, Gentianella germanica, Lynx lynx, Lycaena alciphron";"Cirsium acaulon, Melampyrum arvense, Pyrus pyraster, Cotoneaster integerrimus, Anthemis tinctoria, Jynx torquilla, Lacerta agilis, Pulsatilla pratensis subsp. bohemica, Trollius altissimus, Vipera berus, Plagiomnium medium, Corvus corone, Coturnix coturnix, Lanius collurio, Lepus europaeus, Dama dama, Achillea setacea, Antennaria dioica, Coenonympha arcania, Cyaniris semiargus, Erysimum crepidifolium, Juniperus communis, Juniperus communis var. communis, Lathyrus nissolia, Lycaena virgaureae, Phengaris arion, Polyommatus amandus, Sorbus danubialis, Verbascum phoeniceum, Ciconia nigra, Geranium sanguineum, Prunella grandiflora, Apamea illyria, Erebia medusa, Hamearis lucina, Plebejus argus, Adonis aestivalis, Cervus nippon, Emberiza calandra, Pernis apivorus, Alyssum montanum, Geranium molle, Vicia pisiformis, Accipiter nisus, Hesperia comma, Lycaena hippothoe, Melitaea athalia, Polyommatus daphnis, Satyrium pruni, Zygaena carniolica, Argiope bruennichi, Polygala chamaebuxus, Pyrgus alveus, Rosa elliptica, Thesium linophyllon, Carduus nutans, Myotis myotis, Colias alfacariensis, Hypochaeris maculata, Perdix perdix, Zygaena ephialtes, Iris sibirica, Gagea villosa, Jovibarba globifera, Jovibarba globifera subsp. globifera, Dianthus superbus, Procyon lotor, Rubus canescens, Sylvia nisoria, Ventenata dubia, Accipiter gentilis, Androsace elongata, Limenitis populi, Zootoca vivipara, Anguis fragilis, Crex crex, Milvus milvus, Thesium alpinum, Clanga pomarina, Cupido minimus, Carex disticha, Lysandra coridon, Spialia sertorius, Coronella austriaca, Helianthemum canum, Eresus sandaliatus, Petrorhagia prolifera, Rana dalmatina, Circus cyaneus, Grus grus, Sorbus aria, Orchis mascula, Orchis mascula subsp. speciosa, Diacrisia purpurata, Zygaena purpuralis, Phelipanche purpurea, Pyrgus serratulae, Pulsatilla pratensis, Botrychium lunaria, Lullula arborea, Lycaena alciphron, Potentilla alba, Pulsatilla patens, Vicia pannonica subsp. striata, Watsonarctia casta, Circus aeruginosus, Gryllus campestris, Natrix natrix, Asperula tinctoria, Jordanita globulariae, Verbena officinalis, Boloria euphrosyne, Tyria jacobaeae, Potentilla incana, Phelipanche purpurea s. l., Caprimulgus europaeus, Satyrium spini, Filago arvensis, Falco subbuteo, Glaucopsyche alexis, Veronica hederifolia, Sciurus vulgaris, Upupa epops, Zygaena angelicae, Verbascum lychnitis subsp. moenchii, Potamogeton alpinus, Nucifraga caryocatactes, Bubo bubo, Cerastium brachypetalum, Psophus stridulus, Delichon urbicum, Hirundo rustica, Malus sylvestris, Aquilegia vulgaris, Rosa gallica, Festuca pulchra, Boloria selene, Galium mollugo, Ononis arvensis, Ophioglossum vulgatum, Melampyrum cristatum, Lyrurus tetrix, Arctia plantaginis, Orobanche caryophyllacea, Lissotriton vulgaris, Ichthyosaura alpestris, Malacosoma neustria, Neotinea ustulata, Acanthis cabaret, Dryobates minor, Carpodacus erythrinus, Scolopax rusticola, Branchipus schaefferi, Bufo bufo, Triops cancriformis, Clostera anachoreta, Clostera anastomosis, Comarum palustre, Eilema pygmaeola, Eriogaster lanestris, Falcaria lacertinaria, Furcula furcula, Gastropacha quercifolia, Gynaephora fascelina, Korscheltellus lupulina, Lasiocampa trifolii, Lemonia taraxaci, Lestes barbarus, Lestes dryas, Malacosoma castrensis, Melitaea diamina, Odontognophos dumetata, Sympetrum flaveolum, Trichiura crataegi, Eumedonia eumedon, Picus canus, Satyrium w-album, Callophrys rubi, Gentianopsis ciliata, Lanius excubitor, Anthus pratensis, Tachybaptus ruficollis, Prunus fruticosa, Columba oenas, Dactylorhiza majalis, Glaucidium passerinum, Trifolium striatum, Hieracium schmidtii, Gallinago gallinago, Eleocharis mamillata, Bombina bombina, Elatine hydropiper, Gentiana cruciata, Phengaris nausithous, Triturus cristatus, Rhagades pruni, Canis lupus, Ficedula hypoleuca, Cerastium pumilum, Rhinanthus alectorolophus, Pilosella pilosellina, Dendrocoptes medius, Stenobothrus crassipes, Pelophylax ridibundus, Saxicola rubicola, Lasiommata maera, Melitaea cinxia, Euphorbia stricta, Gentianella germanica, Dianthus superbus subsp. superbus, Salix rosmarinifolia, Haliaeetus albicilla, Malva pusilla, Ficedula parva, Orchis mascula subsp. mascula, Cerastium brachypetalum subsp. brachypetalum, Oenanthe oenanthe, Leptidea sinapis, Lynx lynx, Adscita geryon, Pulmonaria angustifolia, Anthaxia candens, Aphanes arvensis, Ardea cinerea, Gallinula chloropus, Milvus migrans, Vanellus vanellus, Korscheltellus fusconebulosa, Odonestis pruni, Dactylorhiza sambucina, Pholidoptera aptera, Pilosella cymosa, Gymnadenia conopsea, Ovis aries musimon, Berberis vulgaris, Papaver argemone, Astragalus danicus, Hylotelephium telephium, Hyoscyamus niger";"Prunus spinosa, Crataegus sp., Phragmites australis, Dactylis glomerata, Alopecurus pratensis, Urtica dioica, Picea abies, Poa trivialis, Fraxinus excelsior, Anthriscus sylvestris, Aegopodium podagraria, Filipendula ulmaria, Acer campestre, Fagus sylvatica, Betula pendula, Calamagrostis epigejos, Agrostis capillaris, Populus tremula, Pinus sylvestris, Rumex obtusifolius, Salix caprea, Cerastium semidecandrum, Avenella flexuosa, Acer pseudoplatanus, Phalaris arundinacea";99,2271367774305;335;2e-04;84,8284786609533;93,8960855925244;84,8284786609533;1;99,99407779172;NA;NA;"CZ0414127";"6210"
5;"CZ0414127";"Hradištì";"6230";6,6477571039579;2;2;1,38619680300114;2,61380319699886;2,07952051567239;92,0479484327606;NA;NA;0,0640368025026192;0,0200480816020379;6,11912403098634;0;0;NA;NA;0;0;0;100;0;2010-06-29;2012-05-15;2011-10-08;2011-10-22;7,20420876868854;63,6767906311851;62,0048514491458;"Coeloglossum viride, Emberiza calandra, Gentianella obtusifolia subsp. sturmiana, Antennaria dioica, Botrychium lunaria, Cirsium acaulon, Arnica montana, Pyrgus serratulae, Lacerta agilis, Lanius collurio, Erebia medusa, Polygala multicaulis, Dactylorhiza majalis, Coenonympha arcania, Plebejus argus, Polyommatus amandus, Lasiommata maera, Hesperia comma, Trifolium spadiceum, Cyaniris semiargus";"Cirsium acaulon, Antennaria dioica, Arnica montana, Botrychium lunaria, Coeloglossum viride, Coenonympha arcania, Cyaniris semiargus, Dactylorhiza majalis, Emberiza calandra, Erebia medusa, Gentianella obtusifolia subsp. sturmiana, Hesperia comma, Lacerta agilis, Lanius collurio, Lasiommata maera, Plebejus argus, Polygala multicaulis, Polyommatus amandus, Pyrgus serratulae, Trifolium spadiceum";"Agrostis capillaris";100;7;3e-04;76,6824034453073;100;76,6824034453073;1;100;NA;NA;"CZ0414127";"6230"
6;"CZ0414127";"Hradištì";"6430";460,558035422456;2,50403024484806;2,0087912969306;1,43076078803678;2,32478822346331;2,10194811949508;76,0468994853687;NA;NA;4,95887825681909;1,38893538560944;350,240106269504;12,5466657730129;2,72423121692018;NA;NA;12,5466657730129;2,72423121692018;0;11,3371900762624;88,6628099237376;2001-05-06;2024-06-17;2014-12-24;2015-09-15;10;79,8498938956824;57,3205037728972;"Scrophularia umbrosa, Lanius collurio, Trollius altissimus, Iris sibirica, Procyon lotor, Lissotriton vulgaris, Carex appropinquata, Jynx torquilla, Crepis mollis subsp. succisifolia, Emberiza calandra, Melampyrum arvense, Accipiter gentilis, Trifolium spadiceum, Phengaris nausithous, Zootoca vivipara, Triturus cristatus, Coenonympha arcania, Melitaea diamina, Butomus umbellatus, Carex disticha, Branchipus schaefferi, Carex cespitosa, Milvus milvus, Epilobium palustre, Polyommatus amandus, Tachybaptus ruficollis, Rana temporaria, Haliaeetus albicilla, Pelophylax lessonae, Crex crex, Eumedonia eumedon, Lathyrus nissolia, Gallinago gallinago, Carex umbrosa, Dactylorhiza majalis subsp. majalis, Hirundo rustica, Corvus corone, Pernis apivorus, Dactylorhiza majalis, Upupa epops, Phelipanche purpurea, Sylvia nisoria, Salix rosmarinifolia, Comarum palustre, Epilobium parviflorum, Lycaena hippothoe, Apamea illyria, Luscinia svecica cyanecula, Cygnus olor, Centaurea montana, Triops cancriformis, Erebia ligea, Grus grus, Erebia medusa, Dianthus superbus, Lyrurus tetrix, Clanga pomarina, Bufo bufo, Natrix natrix, Rana arvalis, Melitaea athalia, Menyanthes trifoliata, Ardea cinerea, Malacosoma neustria, Lepus europaeus, Lycaena virgaureae, Cervus nippon, Cyaniris semiargus, Pelophylax esculentus, Carpodacus erythrinus, Canis lupus, Polyommatus daphnis, Phengaris teleius, Bombina bombina, Serratula tinctoria, Anthemis tinctoria, Coturnix coturnix, Vipera berus, Scolopax rusticola, Zygaena angelicae, Vanellus vanellus, Lasiommata maera, Tringa ochropus, Carex diandra, Androsace elongata, Boloria selene, Pyrus pyraster, Coenagrion hastulatum, Perdix perdix, Cirsium acaulon, Pseudorasbora parva, Galium wirtgenii, Limenitis populi, Picus canus, Dama dama, Circus aeruginosus, Anguis fragilis, Diacrisia purpurata, Accipiter nisus, Lacerta agilis, Gallinula chloropus, Leucojum vernum, Saturnia pavonia, Lutra lutra, Saxicola rubicola, Gentiana pneumonanthe, Leptidea sinapis, Satyrium w-album, Anthus pratensis, Pilosella aurantiaca, Vertigo angustior, Rallus aquaticus, Euphydryas aurinia, Lanius excubitor, Acanthis cabaret, Oenanthe oenanthe, Zygaena ephialtes, Aphanes arvensis, Ciconia nigra, Colias alfacariensis, Plebejus argus, Lycaena alciphron, Phengaris arion, Chrysosplenium oppositifolium, Milvus migrans, Poa remota, Gryllus campestris, Satyrium spini, Anthaxia candens, Gentiana cruciata, Ovis aries musimon";"Carex umbrosa, Iris sibirica, Trollius altissimus, Carex cespitosa, Carex appropinquata, Crepis mollis subsp. succisifolia, Jynx torquilla, Carex disticha, Carex diandra, Epilobium palustre, Crex crex, Lissotriton vulgaris, Rana temporaria, Scolopax rusticola, Gentiana cruciata, Poa remota, Centaurea montana, Dactylorhiza majalis, Lyrurus tetrix, Pernis apivorus, Carpodacus erythrinus, Comarum palustre, Corvus corone, Dactylorhiza majalis subsp. majalis, Galium wirtgenii, Gallinago gallinago, Hirundo rustica, Lanius collurio, Luscinia svecica cyanecula, Milvus milvus, Salix rosmarinifolia, Vipera berus, Serratula tinctoria, Gentiana pneumonanthe, Cervus nippon, Eumedonia eumedon, Leptidea sinapis, Limenitis populi, Lycaena virgaureae, Phengaris nausithous, Phengaris teleius, Polyommatus amandus, Polyommatus daphnis, Satyrium w-album, Zygaena ephialtes, Accipiter nisus, Lathyrus nissolia, Lepus europaeus, Zootoca vivipara, Ciconia nigra, Bombina bombina, Bufo bufo, Coenagrion hastulatum, Coturnix coturnix, Cyaniris semiargus, Cygnus olor, Emberiza calandra, Erebia medusa, Grus grus, Lanius excubitor, Lycaena hippothoe, Melitaea athalia, Melitaea diamina, Pelophylax esculentus, Pelophylax lessonae, Rallus aquaticus, Saturnia pavonia, Sylvia nisoria, Tachybaptus ruficollis, Euphydryas aurinia, Butomus umbellatus, Anthus pratensis, Natrix natrix, Menyanthes trifoliata, Rana arvalis, Chrysosplenium oppositifolium, Epilobium parviflorum, Anguis fragilis, Coenonympha arcania, Upupa epops, Accipiter gentilis, Cirsium acaulon, Circus aeruginosus, Lutra lutra, Dianthus superbus, Vertigo angustior, Trifolium spadiceum, Tringa ochropus, Vanellus vanellus, Haliaeetus albicilla, Apamea illyria, Diacrisia purpurata, Malacosoma neustria, Satyrium spini, Erebia ligea, Lasiommata maera, Lycaena alciphron, Leucojum vernum, Lacerta agilis, Dama dama, Perdix perdix, Pilosella aurantiaca, Triops cancriformis, Ovis aries musimon, Canis lupus, Scrophularia umbrosa, Procyon lotor, Pseudorasbora parva, Androsace elongata, Anthaxia candens, Anthemis tinctoria, Aphanes arvensis, Clanga pomarina, Melampyrum arvense, Pyrus pyraster, Acanthis cabaret, Ardea cinerea, Branchipus schaefferi, Gallinula chloropus, Gryllus campestris, Milvus migrans, Oenanthe oenanthe, Saxicola rubicola, Phelipanche purpurea, Picus canus, Phengaris arion, Colias alfacariensis, Plebejus argus, Zygaena angelicae, Boloria selene";"Filipendula ulmaria, Scirpus sylvaticus, Rubus idaeus, Alopecurus pratensis, Aegopodium podagraria, Urtica dioica, Carex acutiformis, Anthriscus sylvestris, Deschampsia cespitosa, Salix cinerea, Betula pendula, Carex rostrata, Dactylis glomerata, Fraxinus excelsior, Artemisia vulgaris, Phalaris arundinacea, Petasites hybridus, Agrostis capillaris, Crataegus sp., Salix euxina, Cirsium oleraceum, Calamagrostis canescens, Salix caprea, Chaerophyllum aureum, Alnus glutinosa";97,2757368121689;265;2e-04;87,6181835119828;78,1230019086642;87,6181835119828;1;99,798153281285;NA;NA;"CZ0414127";"6430"
