SITECODE,NAZEV,HABITAT_CODE,ROZLOHA,KVALITA,TYPICKE_DRUHY,REPRE,REPRE_SDF,CONSERVATION,DEGREE_OF_CONSERVATION,MRTVE_DREVO,KALAMITA_POLOM,RELATIVE_AREA_PERC,EVL_AREA_PERC,GOOD_DOC_AREA_HA,W_AREA_HA,W_AREA_PERC,PASEKY_AREA_HA,PASEKY_AREA_PERC,DEGRAD_AREA_HA,DEGRAD_AREA_PERC,PERC_0,PERC_1,PERC_2,DATE_MIN,DATE_MAX,DATE_MEAN,DATE_MEDIAN
CZ0514042,Jestřebsko - Dokesko,3140,0.8898930135034024,1.8617672503577327,1.027434112627363,2,1.027434112627363,2,100,NA,NA,3.555628748944495e-8,0.012841874002136657,0.8898930135034024,0,0,NA,NA,0,0,0,0,100,2014-07-31,2016-08-03,2015-10-31,2016-01-29
CZ0514042,Jestřebsko - Dokesko,3150,146.00771020303014,1.693022553905021,1.0756284576549084,2,1.0756284576549082,2.11562043465598,73.50760729315256,NA,NA,2.2161544448242176e-8,2.107009032901714,107.32677423376762,0,0,NA,NA,0,0,0,5.1543565508493545,94.84564344915064,2012-07-27,2016-08-03,2015-06-05,2015-06-16
CZ0514042,Jestřebsko - Dokesko,3160,1.2674456495867468,1.0101246150832908,1.712991500028701,1.7273664285004569,1.9852259936691414,1.0101246150832905,99.98004610704486,NA,NA,4.313973732083523e-8,0.018290263087324506,1.2671927448385636,0,0,NA,NA,0,0,0,71.2592422169598,28.74075778304018,2012-07-04,2016-08-03,2014-02-18,2013-07-18
CZ0514042,Jestřebsko - Dokesko,4030,0.7090403578332765,2.110386507605774,3,2,3,1.8661366352225732,94.43300191197545,NA,NA,5.075472268905434e-10,0.010232024299053576,0.6695680946693756,0,0,NA,NA,0,0,0,0,100,2012-11-24,2014-09-04,2014-05-15,2014-08-08
CZ0514042,Jestřebsko - Dokesko,6410,60.024563537655176,2.896957317286825,2.3003433991991606,1.2449091466156057,2.8004598413772523,2.368840787099561,60.69888056109088,NA,NA,7.714030238800027e-9,0.8662028696563833,36.43423812903742,12.1892737247979,20.307142620289458,NA,NA,12.1892737247979,20.307142620289458,0,0,100,2005-08-30,2017-09-11,2015-06-04,2015-07-15
CZ0514042,Jestřebsko - Dokesko,6430,3.0605019493672274,3.9621435567422423,2.9621435567422423,0.07571288651551544,3.132169093503622,2.1700255367613797,3.785644325775772,NA,NA,3.295275601423063e-10,0.04416551183196505,0.11585971838647734,0.5203634867004119,17.002553676137975,NA,NA,0.5203634867004119,17.002553676137975,0,0,100,2005-08-30,2015-07-24,2011-01-01,2012-07-30
CZ0514042,Jestřebsko - Dokesko,7140,59.451655039312286,2.0089078097826243,1.4606931940492927,1.6789170842722594,1.7717972028749709,1.9207653712583248,95.38948407087767,NA,NA,1.1052436249821264e-8,0.8579353378982586,56.71062701359793,0.22776461815623103,0.3831089614000185,NA,NA,0.22776461815623103,0.3831089614000185,0,17.783806024580823,82.21619397541917,2012-07-03,2017-08-31,2014-07-01,2014-07-31
CZ0514042,Jestřebsko - Dokesko,7150,11.722794002927202,1.5362832825613362,1.1628238603481034,1.8777343489943885,1.1783810214214463,1.2525381506638158,93.88671744971943,NA,NA,5.823429382869771e-7,0.16916937345751928,11.006146482740917,0.18237339453315363,1.555716107334264,NA,NA,0.18237339453315363,1.555716107334264,0,38.70748489437513,61.29251510562488,2002-12-31,2014-07-31,2012-08-30,2012-08-29
CZ0514042,Jestřebsko - Dokesko,7230,12.454969324447486,2,1.9864375545696193,1.9603159075662557,2.0261216470033636,1.887828879154245,100,NA,NA,2.4898493257393406e-7,0.17973525394400705,12.454969324447486,0,0,NA,NA,0,0,0,0,100,2015-06-30,2015-07-15,2015-07-08,2015-07-09
CZ0514042,Jestřebsko - Dokesko,8310,0.006348887045693118,2.7227190101394108,3,2,1,2.3613595050697054,63.86404949302947,NA,NA,3.5257714662096095e-9,9.161956129266422e-5,0.00405465636511799,0,0,NA,NA,0,0,0,0,100,2014-08-01,2014-08-08,2014-08-04,2014-08-04
CZ0514042,Jestřebsko - Dokesko,9110,605.8979652270286,2.3309699316251233,2.707357956674671,1.6550629683697295,2.8895426143766922,2.1104500426501573,79.54589132361717,0.6433854352371614,0,4.417544286335161e-9,8.74359637566334,481.9669369514999,84.75998832212618,13.989152165310012,12.0595760474216,1.9903641767311273,96.81956436954778,15.979516342041139,0,3.3344850520773752,94.6751507711915,2011-09-14,2017-09-10,2013-04-21,2012-11-18
CZ0514042,Jestřebsko - Dokesko,9410,169.3031094912475,2.694440289838223,2.6613938890567006,1.4573782618020419,2.9302451514259387,2.2967692206259884,65.1325143851955,0.9473732945733793,0,2.198555499436192e-9,2.4431804354740385,110.27137214397008,14.421706006904342,8.518275919586642,14.2042625401998,8.389841499594027,28.625968547104144,16.90811741918067,0,0,91.61015850040596,2011-11-21,2019-10-14,2014-05-21,2014-07-31
CZ0514042,Jestřebsko - Dokesko,91D0,409.8689175674126,2.0322562618222655,2.0287108170510013,1.7620671741677802,2.184226524156341,1.7475431881609418,75.14683541966438,0.8658536992747357,0,2.8671253072451265e-8,5.914739094389714,308.0035209207434,27.538031664481167,6.718741159471281,4.78283224319596,1.1669175285557756,32.32086390767713,7.885658688027057,0,8.423231080292984,90.40985139115124,2011-09-24,2017-09-01,2014-09-22,2014-07-31
CZ0514042,Jestřebsko - Dokesko,91T0,5.602563354039846,1.8249080078427191,2.8418862039207826,1.7591827470771377,3.0176378826177617,1.7598424336168363,93.49344257741171,0.9736860308825265,0,3.032428757170484e-8,0.08084950841261185,5.238029352272355,0,0,0.0988173547971295,1.763788261776195,0.0988173547971295,1.763788261776195,0,0,98.23621173822382,2014-08-02,2014-09-08,2014-08-16,2014-08-02
CZ0623041,Jevišovka,3260,5.422183246032105,1.3198369204645313,2,1.9999999999999998,2,1.319836920464531,100,NA,NA,1.1801969103790185e-9,26.98410552584412,5.422183246032105,0,0,NA,NA,0,0,0,100,0,2009-09-04,2012-06-19,2010-06-25,2009-09-13
CZ0620078,Jezero,3140,0.35239629856804383,1,1,2,1,1,100,NA,NA,1.4080236513794967e-8,3.6920374661948925,0.35239629856804383,0,0,NA,NA,0,0,0,0,100,2024-05-09,2024-05-09,2024-05-09,2024-05-09
CZ0620078,Jezero,6410,0.15163172377911396,2,2,0,3,2,100,NA,NA,1.9486883926439148e-11,1.588637586521377,0.15163172377911396,0,0,NA,NA,0,0,0,0,100,2024-05-09,2024-05-09,2024-05-09,2024-05-09
CZ0620078,Jezero,7230,0.5384453236424772,1,2,2,2,1,100,NA,NA,1.0763958473885643e-8,5.641263306293234,0.5384453236424772,0,0,NA,NA,0,0,0,0,99.99999999999999,2024-05-09,2024-05-09,2024-05-09,2024-05-09
CZ0410018,Jezerský vrch,6210,6.408273427152391,1.6643625104404687,2,2,2,1.4923510033074943,100,NA,NA,4.707065907243772e-10,20.36932254633196,6.408273427152391,0,0,NA,NA,0,0,0,0,100,2002-08-03,2014-06-21,2012-12-25,2014-06-21
CZ0510509,Jezevčí vrch,9130,25.663688710110097,1.0917155715065427,2.4557651168895926,1.882196877457481,2.5600478073103963,1.0781951393848275,98.64795678782843,1.4474646642211186,0,1.9611172465312278e-10,26.733201925236155,25.316704548912217,0,0,0.346984161197883,1.3520432121715618,0.346984161197883,1.3520432121715618,0,98.64795678782845,0,2008-08-22,2011-08-23,2011-03-15,2011-08-19
CZ0510509,Jezevčí vrch,9180,8.327208577090904,1.2380953834604917,2.3134644146246197,1.6440173500590263,2.5900819367454293,1.3928295424447834,92.0634872179836,1.2774048155773257,0,4.719541090851184e-10,8.674238176729137,7.6663186039849185,0.5741439328065142,6.894794666078731,0.0867460402994708,1.0417181159376625,0.660889973105985,7.936512782016393,0,98.95828188406233,0,2011-04-19,2011-08-29,2011-07-07,2011-08-19
CZ0510412,Jizerské smrčiny,4030,2.6202860272323023,1.0180826665942266,2.847940973862558,2,2.847940973862558,1.0180826665942264,100,NA,NA,1.8756603796797e-9,0.9171627449689544,2.6202860272323023,0,0,NA,NA,0,0,0,100,0,2007-08-09,2007-09-28,2007-09-20,2007-09-27
CZ0510412,Jizerské smrčiny,7110,4.091156695862121,1.0505250858111004,1.1033576272876466,1.9999979053183168,1.1033586746284882,1.125709033861025,99.89236586625385,NA,NA,5.4202584909635394e-9,1.4320026387494693,4.086753214792332,0,0,NA,NA,0,0,0,100,0,2007-07-09,2007-09-21,2007-08-06,2007-08-15
CZ0510412,Jizerské smrčiny,7140,0.7820739936440524,1.7551119226917873,2.512322699725833,1.4144710067679018,2.512322699725833,1.7147673785566786,87.86053885170229,NA,NA,1.4539246975846677e-10,0.27374459250811406,0.6871344250346922,0,0,NA,NA,0,0,0,100,0,2007-06-08,2007-09-21,2007-08-10,2007-08-15
CZ0510412,Jizerské smrčiny,8220,4.504306258598884,1.3402213366357416,2.985290021851295,2,2.985290021851295,1.3542684354496306,100,NA,NA,6.602973995309455e-10,1.5766148616534765,4.504306258598884,0,0,NA,NA,0,0,0,100,0,2007-07-13,2007-09-28,2007-09-16,2007-09-27
CZ0510412,Jizerské smrčiny,9410,141.70154800121264,2.030129564378515,2.556465824872806,1.5785798077828526,2.7808791701832556,1.8369567311234483,86.22430495714546,0.764835172607484,0.6402144509790819,1.8401240152815583e-9,49.598929040741815,126.96484298184879,10.835333112556041,7.646587680512365,5.00538998890091,3.532346724157223,15.840723101456952,11.178934404669588,0,96.46765327584279,0,2007-07-01,2010-09-18,2007-09-28,2007-08-14
CZ0510412,Jizerské smrčiny,91D0,54.896947350306355,2.5329642882361565,2.1248172463482264,1.4433461381000652,2.388479662178464,2.2288560154913357,69.45933784240628,0.7792566178921696,0.47389498599390795,3.840164996475467e-9,19.21524383176028,38.13105612521719,9.474999540378017,17.259610957812466,3.8284826735509,6.973944560379157,13.303482213928916,24.233555518191626,0,93.02605543962085,0,2007-07-09,2007-09-22,2007-08-15,2007-08-15
CZ0510400,Jizerskohorské bučiny,8220,199.45274229654126,1.351263656233562,2.8037348821996324,2,2.8037348821996324,1.665192156057049,100,NA,NA,2.9238271002622322e-8,5.639107400686038,199.45274229654126,0,0,NA,NA,0,0,0,0,100,2013-07-23,2022-10-11,2018-12-26,2022-07-03
CZ0510400,Jizerskohorské bučiny,9110,2788.8610110676614,2.159013263980927,2.386369430684522,1.5307399885480044,2.650511555439108,1.867719122931352,76.95939128320104,0.8860058114299906,0,2.0333319687265497e-8,78.84918796260199,2146.290457852198,522.6392504747297,18.740240133897796,24.3591897361446,0.8734458131643913,546.9984402108743,19.613685947062184,0,0.012571939524421705,99.11398224731118,2012-06-06,2022-10-11,2019-10-15,2022-09-09
CZ0510400,Jizerskohorské bučiny,9130,120.36157459257227,1.6174634798840226,2.000901900369583,1.247262051434146,2.5998739348204163,1.5802658992570862,96.34311491633072,1.264771808278229,0,9.197553883209322e-10,3.402970739976479,115.96009012482702,1.1714530152122955,0.9732782403168959,0.386463814414293,0.3210857083936341,1.5579168296265884,1.29436394871053,0,0,99.67891429160636,2014-07-17,2022-10-10,2022-05-30,2022-09-30
CZ0510400,Jizerskohorské bučiny,9140,13.206929011560119,2.438239874538903,2.162681231941212,0.5205867084870324,3.162681231941212,1.9588265830259353,52.058670848703244,1.0411734169740647,0,2.5934681890352086e-8,0.37339818080162496,6.8753517033499785,0,0,6.33157730821014,47.941329151296756,6.33157730821014,47.941329151296756,0,0,52.058670848703244,2022-09-14,2022-09-14,2022-09-14,2022-09-14
CZ0510400,Jizerskohorské bučiny,9180,2.415408325957105,1.6776341768614302,2.562794621258331,1.0580280242514002,3.0574197778015497,1.6202143990598805,94.25802221984502,1.8851604443969003,0,1.3689604073206803e-10,0.06829059761099904,2.276716116580635,0.13869220937647042,5.741977780154983,0,0,0.13869220937647042,5.741977780154983,0,0,100,2022-09-11,2022-10-11,2022-09-27,2022-09-30
CZ0624236,Jižní svahy Hádů,6210,8.235662520288846,2.3048969363045853,1.9694027247975279,0.7858788696344796,2.8128868091936976,1.9342598903352346,62.936295403064904,NA,NA,6.049337112951981e-10,27.548985235789125,5.183220892168488,3.0524416281203575,37.063704596935096,NA,NA,3.0524416281203575,37.063704596935096,0,0,100,2024-07-15,2024-07-17,2024-07-15,2024-07-16
CZ0624236,Jižní svahy Hádů,6240,0.2636104219562025,1.8812915534351746,2,1,3,1.8812915534351746,100,NA,NA,9.514617180597459e-10,0.8817990786510348,0.2636104219562025,0,0,NA,NA,0,0,0,0,100,2024-07-16,2024-07-16,2024-07-16,2024-07-16
CZ0210732,Kaliště,6230,0.7987462461424946,4,2,2,2,3,0,NA,NA,7.694197428405224e-11,13.241736999036055,0,0,0,NA,NA,0,0,0,100,0,2012-07-26,2012-07-26,2012-07-26,2012-07-26
CZ0210732,Kaliště,7140,2.4685372678483604,2,1,1,2,2,100,NA,NA,4.5891658970908225e-10,40.92378703628436,2.4685372678483604,0,0,NA,NA,0,0,0,100,0,2012-07-26,2012-07-26,2012-07-26,2012-07-26
CZ0210105,Kalivodské bučiny,7220,1.348229790336704,2,1,2,1,2,99.99999999999999,NA,NA,4.264486077983921e-8,0.7408278456284471,1.348229790336704,0,0,NA,NA,0,0,0,100,0,2011-08-31,2011-08-31,2011-08-31,2011-08-31
CZ0210105,Kalivodské bučiny,9130,96.92362511178966,1.5338467451145887,1.2989639044323935,1.0019531306648475,2.2554335924800917,1.468858865679593,92.28326601086681,0.9521717804377368,0,7.406518795880551e-10,53.25777615708541,89.44428678928816,4.029743921470409,4.157648784620456,0,0,4.029743921470409,4.157648784620456,0,100,0,2011-08-16,2011-09-13,2011-09-07,2011-09-13
CZ0210105,Kalivodské bučiny,9150,13.232490614105576,2,2.0624939218863014,1.0514713969009797,2.94852860309902,2,100,0.9495820033528655,0,1.145598759304403e-8,7.2710138762757195,13.232490614105576,0,0,0,0,0,0,0,100,0,2011-08-31,2011-09-13,2011-09-05,2011-08-31
CZ0210105,Kalivodské bučiny,9180,15.60474401069159,2.3208480487911927,2.0893614825996796,1.2451259915572979,2.754874008442702,2.189537249926806,81.04627500731941,1.4887532742338645,0,8.844167873167577e-10,8.574524142607014,12.64706374509331,1.3944630603838712,8.936148259967961,0,0,1.3944630603838712,8.936148259967961,0,100,0,2011-08-16,2011-09-13,2011-09-02,2011-08-31
CZ0614132,Kamenický rybník,3130,0.6380802418956999,1,1,2,1,1,100,NA,NA,6.493365534694403e-10,12.702662350560127,0.6380802418956999,0,0,NA,NA,0,0,0,0,100,2014-06-26,2014-06-26,2014-06-26,2014-06-26
CZ0620006,Kameníky,6210,2.9835012718885205,2,1,1,2,2,100,NA,NA,2.1914697118917e-10,45.09762772746203,2.9835012718885205,0,0,NA,NA,0,0,0,0,100,2022-06-24,2022-06-24,2022-06-24,2022-06-24
CZ0620006,Kameníky,6240,1.6065006848630494,1,2,1,3,1,100,NA,NA,5.798419843726481e-9,24.283338007094937,1.6065006848630494,0,0,NA,NA,0,0,0,0,100,2022-06-24,2022-06-24,2022-06-24,2022-06-24
CZ0520008,Kamenná,8210,0.757923286683897,1,2,2,2,1,100,NA,NA,4.228741834355983e-9,26.082227257412477,0.757923286683897,0,0,NA,NA,0,0,0,0,100,2014-05-20,2014-05-20,2014-05-20,2014-05-20
CZ0620007,Kamenná hora u Derflic,6210,5.038881423671385,1.7527973634929892,1.6452841524358552,1.148797923105448,2.487371573720674,1.6705054622106685,91.77080987176792,NA,NA,3.701207077012494e-10,60.79794420447138,4.6242222909813,0.045927668835045773,0.9114655609732996,NA,NA,0.045927668835045773,0.9114655609732996,0,100,0,2012-08-21,2012-09-03,2012-08-26,2012-08-21
CZ0610515,Kamenný vrch u Heraltic,6230,1.4556513605822343,1,1,1,2,1,100,NA,NA,1.4022061461116807e-10,55.83656374325865,1.4556513605822343,0,0,NA,NA,0,0,0,0,100,2023-06-13,2023-06-13,2023-06-13,2023-06-13
CZ0624115,Kamenný vrch u Kurdějova,6210,2.296219865705911,3.4590032486466837,2.311441232791613,1.377117534416774,2.622882465583226,2.729501624323342,27.049837567665815,NA,NA,1.686641240931422e-10,2.194359491138407,0.6211237438699231,0.7151375457360409,31.144123279161295,NA,NA,0.7151375457360409,31.144123279161295,0,100,0,2010-09-04,2010-09-06,2010-09-05,2010-09-06
CZ0624115,Kamenný vrch u Kurdějova,6240,30.409097343918518,1.4563915425771783,1.549862191951802,1.4582356184213667,2.0535985443601303,1.4408210273873532,98.4429484810175,NA,NA,1.0975701108015316e-7,29.06014897361121,29.935612031816163,0.47348531210235495,1.5570515189825151,NA,NA,0.47348531210235495,1.5570515189825151,0,100,0,2010-09-04,2010-09-10,2010-09-06,2010-09-06
CZ0624115,Kamenný vrch u Kurdějova,6210p,24.55445243163258,1.0772377298425027,1.756912672997593,1.9227622701574973,1.8341504028400957,1.0772377298425027,100,NA,NA,2.6330138332156065e-8,23.465216265993377,24.55445243163258,0,0,NA,NA,0,0,0,100,0,2010-09-03,2010-09-09,2010-09-06,2010-09-06
CZ0410413,Kaňon Ohře,3260,32.051262417401254,2,2,2,2,2,99.99999999999999,NA,NA,6.976304407720886e-9,9.440266885455664,32.051262417401254,0,0,NA,NA,0,0,0,0,100,2016-05-03,2023-10-02,2021-03-25,2023-08-09
CZ0410413,Kaňon Ohře,8220,22.21714304276361,2,2.511791412649366,2,2.511791412649366,2,100.00000000000001,NA,NA,3.256865970900277e-9,6.5437597129454534,22.21714304276361,0,0,NA,NA,0,0,0,0,100,2023-07-26,2023-10-06,2023-09-09,2023-09-29
CZ0410413,Kaňon Ohře,9110,60.86286045991935,2.4441144044661405,2.422521916151141,1.5092023214508512,2.6859604399718817,2.0406905030988454,78.63495250006126,1.2190672899091,0,4.437453117605173e-10,17.92633434126279,47.85948141283614,11.145014748592317,18.311684111415957,1.69262042093535,2.7810398790737234,12.837635169527667,21.09272399048968,0,0,97.21896012092625,2023-07-27,2023-10-06,2023-09-14,2023-09-29
CZ0410413,Kaňon Ohře,9130,0.6086209454463329,4,3,0,4,3,0,0,0,4.650839737799425e-12,0.17926108751249584,0,0.6086209454463329,100,0,0,0.6086209454463329,100,0,0,100,2023-07-27,2023-07-27,2023-07-27,2023-07-27
CZ0410413,Kaňon Ohře,9170,14.487359996393236,2.260996920083912,2.1066784575166504,1.4722625757463261,2.3157720448637,2.051903332736863,94.80966672631371,1.7485385990909694,0,8.753358727528633e-11,4.2670564126476975,13.735417730021721,0.3429815374777387,2.367453680747404,0.408960728893779,2.8228795929389037,0.7519422663715176,5.190333273686308,0,0,97.1771204070611,2023-07-26,2023-10-05,2023-08-25,2023-08-03
CZ0410413,Kaňon Ohře,9180,10.3860961902987,1.904933823578868,2.426457459647464,1.917367841693179,2.4353687473205783,1.8871908061090912,99.10887123268857,1.637132668686991,0,5.88643928993212e-10,3.059084495879393,10.293542699346311,0,0,0.0925534909523878,0.8911287673114261,0.0925534909523878,0.8911287673114261,0,0,99.10887123268859,2023-07-26,2023-10-05,2023-09-01,2023-08-10
CZ0410413,Kaňon Ohře,91E0,27.71752866024999,2.8517793716409923,2.114863087739562,1.5918077994173012,2.3183350517039827,2.2043830195414995,79.56169804585002,0.9321885038690141,0.0027775347127390144,3.1119135591659406e-10,8.163824081261945,22.052536458440038,5.606490321629277,20.22723739317209,0.0332496711119066,0.1199590032699788,5.639739992741184,20.347196396442072,0,0,99.88004099673002,2023-07-26,2023-10-06,2023-09-02,2023-08-10
CZ0324025,Kaňon Střely,8150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
CZ0324025,Kaňon Střely,8220,1.6810515907432488,2,2.2572590491938374,2,2.257259049193837,2,100,NA,NA,2.46429512142099e-10,0.46900706089097893,1.6810515907432488,0,0,NA,NA,0,0,0,0,100,2015-09-18,2025-08-08,2021-11-25,2025-04-27
CZ0324025,Kaňon Střely,9110,27.133797855892045,1.9656892545813074,2.0154038872108258,1.8681628773646863,2.1359808181813493,1.746059729487984,97.26799244025123,0.6861772573348336,0,1.9782993270154996e-10,7.570227382239536,26.392500447222126,0,0,0.305531764451005,1.1260191664789727,0.305531764451005,1.1260191664789727,0,0,98.87398083352102,2015-09-08,2025-08-08,2019-07-02,2015-09-18
CZ0324025,Kaňon Střely,9170,108.43735059915244,2.401445789034341,2.1242346421096574,1.7900964131176014,2.269459131413921,2.122051519283611,87.79484807163888,0.04129031795410403,0,6.551856442398637e-10,30.253612307536116,95.20240721143627,3.2836461636387275,3.0281504901175564,0.053047400696016,0.04891986054888972,3.3366935643347437,3.0770703506664465,0,0,99.9510801394511,2025-04-23,2025-08-08,2025-05-02,2025-04-27
CZ0324025,Kaňon Střely,9180,54.27314234500277,2.245731025153985,2.062549484806965,1.67811889975378,2.313912457720016,2.050127295323244,92.94818726668305,0.14375639527734807,0,3.075992669758964e-9,15.14200225425158,50.44590198234663,3.3917419258964365,6.249392939763572,0.00301516663857386,0.005555540932948179,3.3947570925350106,6.2549484806965205,0,0,99.99444445906707,2015-09-18,2025-08-02,2023-07-27,2025-04-23
CZ0110154,Kaňon Vltavy u Sedlce,6190,6.192702346258683,1.3516169832231197,1.4646647527310692,1.9643083670891381,1.5003563856419309,1.2632596853430338,97.50128529415794,NA,NA,1.9269723523562745e-8,17.820259657270547,6.037964382043691,0,0,NA,NA,0,0,0,16.391371542005345,83.60862845799466,2008-06-13,2024-04-30,2021-11-09,2023-10-30
CZ0110154,Kaňon Vltavy u Sedlce,6210,4.5331327543751385,1.8044350151709887,1.8034319649289936,1.971003966738728,1.8324279981902656,1.6515008756712672,99.99999999999999,NA,NA,3.3297197573872884e-10,13.044644845985074,4.5331327543751385,0,0,NA,NA,0,0,0,33.21097334952015,66.78902665047984,2008-06-11,2024-04-30,2017-02-09,2017-08-14
CZ0110154,Kaňon Vltavy u Sedlce,8220,2.0776126652767575,1.0328729036563589,1.5762343307624187,2,1.5762343307624187,1.1191123461202452,100,NA,NA,3.045623812758963e-10,5.978584968617703,2.0776126652767575,0,0,NA,NA,0,0,0,23.155406764802184,76.84459323519782,2008-06-12,2024-04-30,2018-02-11,2023-10-20
CZ0110154,Kaňon Vltavy u Sedlce,8230,1.5156390493850285,1.2330341305359056,1.6783747016113117,1.6269423241410241,2.0514323774702876,1.2728719901047487,100,NA,NA,1.7840000731902058e-8,4.361437042595375,1.5156390493850285,0,0,NA,NA,0,0,0,43.57680289898291,56.42319710101709,2008-06-12,2024-04-30,2020-07-18,2023-10-30
CZ0110154,Kaňon Vltavy u Sedlce,40A0,2.263097857638785,1.8172133361883525,1.0052818418357259,1.9486459886317213,1.0539949322861415,1.7646913901474532,99.7359079082137,NA,NA,4.540253309602066e-8,6.512341333069331,2.2571211951673757,0.005976662471409072,0.26409209178629395,NA,NA,0.005976662471409072,0.26409209178629395,0,24.60374245764597,75.39625754235402,2008-06-13,2024-04-30,2020-01-30,2023-10-30
CZ0620177,Kapánsko,91G0,482.572553300098,2.566954100747249,2.3217426764447175,1.2134583266878785,2.789371676735567,2.2113852153205498,61.1846962696831,0.3247954058838898,0,4.650798540570595e-8,68.3246516028969,295.26055101751956,114.605758020424,23.748917595227176,27.6149445413876,5.722444086913219,142.2207025618116,29.471361682140397,0,0,94.27755591308676,2021-07-06,2021-09-17,2021-07-29,2021-07-07
CZ0620177,Kapánsko,91I0,199.41423874109745,2.2401851149513186,2.5100847566216387,0.7476484991670542,3.246013564093793,1.9445161214416389,69.2084238305414,0.16692616016883524,0,2.9110161425084374e-8,28.233906577296473,138.01145152638642,37.920406131205816,19.01589694426909,11.1382014725421,5.585459465110211,49.058607603747916,24.6013564093793,0,0,94.41454053488978,2021-07-06,2021-09-17,2021-08-05,2021-07-07
CZ0214007,Káraný - Hrbáčkovy tůně,3150,9.247450075084542,2.4282330559460394,1.0050419235793646,2,1.0050419235793648,2.8909408901510636,10.401718626957152,NA,NA,1.4036092723248078e-9,2.7437729528653696,0.9618937369786319,0,0,NA,NA,0,0,0,0,100,2021-07-13,2021-07-16,2021-07-15,2021-07-16
CZ0214007,Káraný - Hrbáčkovy tůně,6440,3.6779839021234775,1.5139461803873973,1.722878540140361,0.9588309855465962,2.722878540140361,1.4727771659339939,95.88309855465963,NA,NA,2.990820699488272e-9,1.0912795062187313,3.5265649296975696,0.15141897242590785,4.116901445340377,NA,NA,0.15141897242590785,4.116901445340377,0,0,100,2021-07-16,2021-07-16,2021-07-16,2021-07-16
CZ0214007,Káraný - Hrbáčkovy tůně,6510,23.886295916223897,2.3903333139136254,2.2142418427577337,1.1882768797865129,2.860987171971405,2.1331958338804564,74.28625199668309,NA,NA,1.3678348549878154e-10,7.087204812887242,17.744233976999507,3.940708335426543,16.497779099981592,NA,NA,3.940708335426543,16.497779099981592,0,0,100,2021-07-13,2021-07-18,2021-07-15,2021-07-16
CZ0214007,Káraný - Hrbáčkovy tůně,7230,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
CZ0214007,Káraný - Hrbáčkovy tůně,9170,68.82568501067105,2.3950950183382913,2.2743346241583806,1.290331310201704,2.7613739894275846,2.0282448597808087,65.9374451004646,0.32905411284370745,0,4.1584934088493775e-10,20.420986483993996,45.38189826892992,12.569378441674402,18.26262744747922,0,0,12.569378441674402,18.26262744747922,0,0,100,2021-07-13,2021-07-18,2021-07-14,2021-07-15
CZ0214007,Káraný - Hrbáčkovy tůně,91E0,14.141329027325998,2.5332561756153305,2.206814831693829,0.9200199028509941,2.806618136382168,2.206814831693829,79.31851683061713,1.066547129073009,0,1.5876809972554664e-10,4.195815688401248,11.216692444612516,2.924636582713481,20.681483169382872,0,0,2.924636582713481,20.681483169382872,0,0,100,2021-07-13,2021-07-16,2021-07-14,2021-07-15
CZ0214007,Káraný - Hrbáčkovy tůně,91F0,127.98735797946918,2.2120802402065514,1.7397683723510398,1.2406548347235606,2.300712374236909,1.9918903680734688,77.98101278669176,0.693999589016468,0,5.2494743167648436e-9,37.9746036238595,99.80583799131881,21.341220967844126,16.674475748821642,0,0,21.341220967844126,16.674475748821642,0,0,100,2021-07-13,2021-07-18,2021-07-14,2021-07-15
CZ0214002,Karlické údolí,6210,2.700651933767552,2.7727600848709804,2.080733886005117,1.774171610232538,2.225828389767462,2.4106659148735794,58.933408512642075,NA,NA,1.9837085276209934e-10,0.514465128924584,1.5915862366317994,0.21803412536028904,8.073388600511727,NA,NA,0.21803412536028904,8.073388600511727,0,0,100,2016-08-26,2020-04-26,2018-04-15,2018-07-08
CZ0214002,Karlické údolí,6510,3.2765833665429644,1.8393490464191649,2,1.6607301385678057,2.3392698614321943,1.8393490464191649,100,NA,NA,1.8763164241746952e-11,0.6241781338141751,3.2765833665429644,0,0,NA,NA,0,0,0,0,100,2017-03-26,2018-09-16,2017-11-25,2017-06-08
CZ0214002,Karlické údolí,7220,0.4750342992927399,3.978986259069025,3,0.4027032235535743,3.7986483882232127,2.9894931295345124,1.0506870465487645,NA,NA,1.5025459090269937e-8,0.09049243961190656,0.004991123849332507,0.37938537748089,79.86483882232129,NA,NA,0.37938537748089,79.86483882232129,0,0,100,2018-09-19,2019-05-26,2018-12-26,2018-09-19
CZ0214002,Karlické údolí,8160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
CZ0214002,Karlické údolí,8210,0.10743073528145905,3.3366558529287014,2.6683279264643507,0.6633441470712986,3.3366558529287014,2.6683279264643507,33.16720735356493,NA,NA,5.99396868471994e-10,0.02046519449099648,0.035631774732260965,0.07179896054919808,66.83279264643507,NA,NA,0.07179896054919808,66.83279264643507,0,0,100,2019-05-24,2019-05-27,2019-05-25,2019-05-25
