ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND;ID_ND_LOK
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Opálová štola;Opálová štola;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2000-01-28;2022-01-17;11918350;2022-01-17;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5668061
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Opálová štola;Opálová štola;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2000-01-28;2022-01-17;11918350;2022-01-17;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5668061
2020;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Unnamed Road;Unnamed Road;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2020-05-08;2020-05-08;11101298;2020-05-08;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;7419750
2020;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Unnamed Road;Unnamed Road;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2020-05-08;2020-05-08;11101298;2020-05-08;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7419750
2020;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Unnamed Road;Unnamed Road;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2020-05-08;2020-05-08;11101298;2020-05-08;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;7419750
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - Úpadní štola;Velká Střelná - Úpadní štola;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-01-29;2025-01-19;15620406;2025-01-19;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5067138
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - Úpadní štola;Velká Střelná - Úpadní štola;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-01-29;2025-01-19;15620406;2025-01-19;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5067138
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - Úpadní štola;Velká Střelná - Úpadní štola;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-01-29;2025-01-19;15620406;2025-01-19;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5067138
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola 22 Katzenloch;Velká Střelná - štola 22 Katzenloch;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2021-01-24;2025-01-19;15620416;2025-01-19;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8329141
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola 22 Katzenloch;Velká Střelná - štola 22 Katzenloch;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2021-01-24;2025-01-19;15620416;2025-01-19;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8329141
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola 22 Katzenloch;Velká Střelná - štola 22 Katzenloch;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2021-01-24;2025-01-19;15620416;2025-01-19;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8329141
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola 24;Velká Střelná - štola 24;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2021-01-24;2022-01-23;11918540, 12494650;2022-01-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8329140
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola 24;Velká Střelná - štola 24;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2021-01-24;2022-01-23;11918540, 12494650;2022-01-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8329140
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola 24;Velká Střelná - štola 24;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2021-01-24;2022-01-23;11918540, 12494650;2022-01-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8329140
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;6370a;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-01-29;2025-01-19;15620407;2025-01-19;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5067143
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;6370a;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-01-29;2025-01-19;15620407;2025-01-19;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5067143
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Velká Střelná - štola u domova důchodců;Velká Střelná - štola u domova důchodců;6370a;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-01-29;2025-01-19;15620407;2025-01-19;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5067143
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Větrný komín;Větrný komín;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-03-14;2025-01-19;15620405;2025-01-19;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5063960
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Větrný komín;Větrný komín;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-03-14;2025-01-19;15620405;2025-01-19;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5063960
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Větrný komín;Větrný komín;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2012-03-14;2025-01-19;15620405;2025-01-19;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5063960
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Údolí Jezernice, úbočí Perné;Údolí Jezernice, úbočí Perné;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2024-10-28;2024-10-28;13122650;2024-10-28;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;10215904
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Údolí Jezernice, úbočí Perné;Údolí Jezernice, úbočí Perné;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2024-10-28;2024-10-28;13122650;2024-10-28;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;10215904
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Údolí Jezernice, úbočí Perné;Údolí Jezernice, úbočí Perné;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2024-10-28;2024-10-28;13122650;2024-10-28;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;10215904
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Údolí Jezernice, štolna ´U Můstku´;Údolí Jezernice, štolna ´U Můstku´;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2024-10-28;2024-10-28;13122651;2024-10-28;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;10215905
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Údolí Jezernice, štolna ´U Můstku´;Údolí Jezernice, štolna ´U Můstku´;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2024-10-28;2024-10-28;13122651;2024-10-28;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;10215905
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Údolí Jezernice, štolna ´U Můstku´;Údolí Jezernice, štolna ´U Můstku´;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2024-10-28;2024-10-28;13122651;2024-10-28;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;10215905
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Špirutova díra;Špirutova díra;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2023-09-28;2024-03-22;15258977;2024-03-22;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;12602963
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Špirutova díra;Špirutova díra;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2023-09-28;2024-03-22;15258977;2024-03-22;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;12602963
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Špirutova díra;Špirutova díra;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2023-09-28;2024-03-22;15258977;2024-03-22;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;12602963
2017;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Hrubá Voda;Štola Hrubá Voda;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-12-21;2017-12-05;10148972;2017-12-05;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6380971
2017;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Hrubá Voda;Štola Hrubá Voda;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-12-21;2017-12-05;10148972;2017-12-05;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6380971
2017;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Hrubá Voda;Štola Hrubá Voda;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-12-21;2017-12-05;10148972;2017-12-05;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6380971
2017;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Klikatá;Štola Klikatá;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2017-01-08;2017-01-08;10087163;2017-01-08;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6329897
2017;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Klikatá;Štola Klikatá;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2017-01-08;2017-01-08;10087163;2017-01-08;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6329897
2017;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Klikatá;Štola Klikatá;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2017-01-08;2017-01-08;10087163;2017-01-08;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6329897
2021;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola U mostku;Štola U mostku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-02-02;2021-01-18;11777266;2021-01-18;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5063590
2021;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola U mostku;Štola U mostku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-02-02;2021-01-18;11777266;2021-01-18;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5063590
2021;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola U mostku;Štola U mostku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-02-02;2021-01-18;11777266;2021-01-18;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5063590
2023;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola U můstku;Štola U můstku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2017-01-08;2023-02-18;12956992;2023-02-18;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6329898
2023;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola U můstku;Štola U můstku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2017-01-08;2023-02-18;12956992;2023-02-18;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6329898
2023;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola U můstku;Štola U můstku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2017-01-08;2023-02-18;12956992;2023-02-18;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6329898
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Špirutka;Štola Špirutka;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-01-17;2025-02-08;15620566;2025-02-08;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;6062768
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Špirutka;Štola Špirutka;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-01-17;2025-02-08;15620566;2025-02-08;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;6062768
2025;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;Štola Špirutka;Štola Špirutka;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2016-01-17;2025-02-08;15620566;2025-02-08;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;6062768
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola U mostku;štola U mostku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-17;2024-02-04;12804589;2024-02-04;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;9636126
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola U mostku;štola U mostku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-17;2024-02-04;12804589;2024-02-04;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;9636126
2024;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola U mostku;štola U mostku;6471b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-17;2024-02-04;12804589;2024-02-04;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;9636126
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola Větrný komín;štola Větrný komín;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-23;2022-01-23;11918537;2022-01-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8519106
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola Větrný komín;štola Větrný komín;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-23;2022-01-23;11918537;2022-01-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8519106
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola Větrný komín;štola Větrný komín;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-23;2022-01-23;11918537;2022-01-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8519106
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola č. 21;štola č. 21;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-23;2022-01-23;11918365;2022-01-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8519099
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola č. 21;štola č. 21;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-23;2022-01-23;11918365;2022-01-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8519099
2022;CZ0714133;Libavá;Rhinolophus hipposideros;Letouni;štola č. 21;štola č. 21;6370b;RP Olomoucko;AOPK ČR - RP Olomoucko, Újezdní úřad Libavá;2022-01-23;2022-01-23;11918365;2022-01-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8519099
2025;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;44317, Hrubá Voda;44317, Hrubá Voda;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2025-04-12;2025-04-12;14091297;2025-04-12;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;11148289
2025;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;44317, Hrubá Voda;44317, Hrubá Voda;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2025-04-12;2025-04-12;14091297;2025-04-12;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;11148289
2025;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;44317, Hrubá Voda;44317, Hrubá Voda;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2025-04-12;2025-04-12;14091297;2025-04-12;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;11148289
2025;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2012-01-29;2025-01-19;15620403;2025-01-19;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5061282
2025;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2012-01-29;2025-01-19;15620403;2025-01-19;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5061282
2025;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2012-01-29;2025-01-19;15620403;2025-01-19;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5061282
2022;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;štola P. Marie Sněžné;štola P. Marie Sněžné;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2022-01-23;2022-01-23;11918569;2022-01-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;8519550
2022;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;štola P. Marie Sněžné;štola P. Marie Sněžné;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2022-01-23;2022-01-23;11918569;2022-01-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8519550
2022;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;štola P. Marie Sněžné;štola P. Marie Sněžné;6370a;RP Olomoucko;Krajský úřad Olomouckého kraje;2022-01-23;2022-01-23;11918569;2022-01-23;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;8519550
2015;CZ0723753;Luhačovice - zámek;Rhinolophus hipposideros;Letouni;EVL Luhačovice - zámek;EVL Luhačovice - zámek;6972a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2000-07-08;2015-06-26;9632914;2015-06-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1215117
2015;CZ0723753;Luhačovice - zámek;Rhinolophus hipposideros;Letouni;EVL Luhačovice - zámek;EVL Luhačovice - zámek;6972a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2000-07-08;2015-06-26;9632914;2015-06-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1215117
2015;CZ0723753;Luhačovice - zámek;Rhinolophus hipposideros;Letouni;EVL Luhačovice - zámek;EVL Luhačovice - zámek;6972a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2000-07-08;2015-06-26;9632914;2015-06-26;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1215117
2025;CZ0723753;Luhačovice - zámek;Rhinolophus hipposideros;Letouni;Luhačovice;Luhačovice;6972a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2006-06-30;2025-07-22;15620908;2025-07-22;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5917282
2025;CZ0723753;Luhačovice - zámek;Rhinolophus hipposideros;Letouni;Luhačovice;Luhačovice;6972a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2006-06-30;2025-07-22;15620908;2025-07-22;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5917282
2025;CZ0723753;Luhačovice - zámek;Rhinolophus hipposideros;Letouni;Luhačovice;Luhačovice;6972a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2006-06-30;2025-07-22;15620908;2025-07-22;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5917282
2015;CZ0723754;Pozděchov - kostel;Rhinolophus hipposideros;Letouni;Pozděchov - kat. kostel;Pozděchov - kat. kostel;6773d;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2006-06-25;2015-07-01;9632927;2015-07-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1275045
2015;CZ0723754;Pozděchov - kostel;Rhinolophus hipposideros;Letouni;Pozděchov - kat. kostel;Pozděchov - kat. kostel;6773d;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2006-06-25;2015-07-01;9632927;2015-07-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1275045
2015;CZ0723754;Pozděchov - kostel;Rhinolophus hipposideros;Letouni;Pozděchov - kat. kostel;Pozděchov - kat. kostel;6773d;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2006-06-25;2015-07-01;9632927;2015-07-01;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1275045
2012;CZ0723759;Štola Sintrová;Rhinolophus hipposideros;Letouni;Sintrová štola;Sintrová štola;6773a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2002-02-24;2012-01-26;8521213;2012-01-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5062016
2012;CZ0723759;Štola Sintrová;Rhinolophus hipposideros;Letouni;Sintrová štola;Sintrová štola;6773a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2002-02-24;2012-01-26;8521213;2012-01-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5062016
2012;CZ0723759;Štola Sintrová;Rhinolophus hipposideros;Letouni;Sintrová štola;Sintrová štola;6773a;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;2002-02-24;2012-01-26;8521213;2012-01-26;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;5062016
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6474;6474;96,"6474b";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010909;2012-06-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1801583
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6474;6474;96,"6474b";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010909;2012-06-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1801583
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6474;6474;96,"6474b";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010909;2012-06-21;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1801583
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6475;6475;96,"6475c";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010910;2012-06-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1809695
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6475;6475;96,"6475c";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010910;2012-06-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1809695
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6475;6475;96,"6475c";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010910;2012-06-21;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1809695
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6476;6476;96,"6476a";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010911;2012-06-21;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1802125
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6476;6476;96,"6476a";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010911;2012-06-21;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;1802125
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;6476;6476;96,"6476a";RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;2010-01-01;2012-06-21;9010911;2012-06-21;0;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;ano;1;1802125
