"ROK","kod_chu","NAZEV","DRUH","SKUPINA","KOD_LOKAL","NAZEV_LOK","POLE","pracoviste","oop","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","ID_ND_AKCE","DATUM","CILMON","ID_IND","JEDNOTKA","TYP_IND","IND_GRP","KLIC","UROVEN","LIM_IND","LIM_INDLIST","HOD_IND","STAV_IND","ID_ND_LOK"
2013,"CZ0420449","Sedlo","Myotis myotis","Letouni","NPR Sedlo","NPR Sedlo","86,\"5451b\"","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2012-05-24,2013-09-21,"9005402, 9005417, 9005435",2013-09-21,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,1011440
2022,"CZ0420451","Bohyòská lada, Chmelník, Lotarùv vrch","Myotis myotis","Letouni","Bohyòská lada","Bohyòská lada","5250d","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2022-05-01,2022-09-24,"12075141, 12075149, 12075150",2022-09-24,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8795230
2022,"CZ0420451","Bohyòská lada, Chmelník, Lotarùv vrch","Myotis myotis","Letouni","Bohyòská lada","Bohyòská lada","5250d","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2022-05-01,2022-09-24,"12075141, 12075149, 12075150",2022-09-24,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8795230
2022,"CZ0420451","Bohyòská lada, Chmelník, Lotarùv vrch","Myotis myotis","Letouni","Bohyòská lada","Bohyòská lada","5250d","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2022-05-01,2022-09-24,"12075141, 12075149, 12075150",2022-09-24,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8795230
2020,"CZ0420462","Plešivec","Myotis myotis","Letouni","PP Plešivec","PP Plešivec","5450b","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2020-08-18,2020-08-18,"11265475",2020-08-18,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7640509
2020,"CZ0420462","Plešivec","Myotis myotis","Letouni","PP Plešivec","PP Plešivec","5450b","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2020-08-18,2020-08-18,"11265475",2020-08-18,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7640509
2020,"CZ0420462","Plešivec","Myotis myotis","Letouni","PP Plešivec","PP Plešivec","5450b","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2020-08-18,2020-08-18,"11265475",2020-08-18,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7640509
2019,"CZ0420500","Libouchecké buèiny","Myotis myotis","Letouni","PR Libouchecké rybníèky, k. ú. Libouchec","PR Libouchecké rybníèky, k. ú. Libouchec","5250a","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-05-13,2019-08-26,"10983581, 10983583, 10983584",2019-08-26,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7282160
2019,"CZ0420500","Libouchecké buèiny","Myotis myotis","Letouni","PR Libouchecké rybníèky, k. ú. Libouchec","PR Libouchecké rybníèky, k. ú. Libouchec","5250a","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-05-13,2019-08-26,"10983581, 10983583, 10983584",2019-08-26,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7282160
2019,"CZ0420500","Libouchecké buèiny","Myotis myotis","Letouni","PR Libouchecké rybníèky, k. ú. Libouchec","PR Libouchecké rybníèky, k. ú. Libouchec","5250a","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-05-13,2019-08-26,"10983581, 10983583, 10983584",2019-08-26,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7282160
2019,"CZ0420501","Olšovı potok","Myotis myotis","Letouni","PR Niva Olšového potoka, k. ú. Petrovice u Chabaøovic","PR Niva Olšového potoka, k. ú. Petrovice u Chabaøovic","18,\"5150c\"","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-09-09,2019-09-09,"10983573",2019-09-09,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7282162
2019,"CZ0420501","Olšovı potok","Myotis myotis","Letouni","PR Niva Olšového potoka, k. ú. Petrovice u Chabaøovic","PR Niva Olšového potoka, k. ú. Petrovice u Chabaøovic","18,\"5150c\"","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-09-09,2019-09-09,"10983573",2019-09-09,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7282162
2019,"CZ0420501","Olšovı potok","Myotis myotis","Letouni","PR Niva Olšového potoka, k. ú. Petrovice u Chabaøovic","PR Niva Olšového potoka, k. ú. Petrovice u Chabaøovic","18,\"5150c\"","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-09-09,2019-09-09,"10983573",2019-09-09,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7282162
2025,"CZ0420528","Klínovecké Krušnohoøí","Myotis myotis","Letouni","Mìdìnec - Štola Marie Pomocná","Mìdìnec - Štola Marie Pomocná","5544d","RP SCHKO Slavkovskı les","Krajskı úøad Karlovarského kraje, Krajskı úøad Ústeckého kraje",2024-01-21,2025-02-15,"15620619",2025-02-15,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,11876456
2025,"CZ0420528","Klínovecké Krušnohoøí","Myotis myotis","Letouni","Mìdìnec - Štola Marie Pomocná","Mìdìnec - Štola Marie Pomocná","5544d","RP SCHKO Slavkovskı les","Krajskı úøad Karlovarského kraje, Krajskı úøad Ústeckého kraje",2024-01-21,2025-02-15,"15620619",2025-02-15,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,11876456
2025,"CZ0420528","Klínovecké Krušnohoøí","Myotis myotis","Letouni","Mìdìnec - Štola Marie Pomocná","Mìdìnec - Štola Marie Pomocná","5544d","RP SCHKO Slavkovskı les","Krajskı úøad Karlovarského kraje, Krajskı úøad Ústeckého kraje",2024-01-21,2025-02-15,"15620619",2025-02-15,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,11876456
2012,"CZ0422075","Boreèskı vrch","Myotis myotis","Letouni","NPP Boreèskı vrch","NPP Boreèskı vrch","5449d","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2012-05-26,2012-08-05,"9003500, 9003583, 9003584",2012-08-05,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,1005604
2012,"CZ0422075","Boreèskı vrch","Myotis myotis","Letouni","NPP Boreèskı vrch","NPP Boreèskı vrch","5449d","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2012-05-26,2012-08-05,"9003500, 9003583, 9003584",2012-08-05,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,1005604
2012,"CZ0422075","Boreèskı vrch","Myotis myotis","Letouni","NPP Boreèskı vrch","NPP Boreèskı vrch","5449d","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2012-05-26,2012-08-05,"9003500, 9003583, 9003584",2012-08-05,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,1005604
2018,"CZ0422079","Královomlınskı rybník","Myotis myotis","Letouni","PP Rybník u Králova mlına","PP Rybník u Králova mlına","5150d","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2018-05-29,2018-05-29,"10591031",2018-05-29,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6870076
2018,"CZ0422079","Královomlınskı rybník","Myotis myotis","Letouni","PP Rybník u Králova mlına","PP Rybník u Králova mlına","5150d","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2018-05-29,2018-05-29,"10591031",2018-05-29,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6870076
2018,"CZ0422079","Královomlınskı rybník","Myotis myotis","Letouni","PP Rybník u Králova mlına","PP Rybník u Králova mlına","5150d","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2018-05-29,2018-05-29,"10591031",2018-05-29,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6870076
2019,"CZ0422079","Královomlınskı rybník","Myotis myotis","Letouni","PP Rybník u Králova mlına, k. ú. Maxièky","PP Rybník u Králova mlına, k. ú. Maxièky","5150d","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-05-18,2019-05-18,"10869456",2019-05-18,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7185595
2019,"CZ0422079","Královomlınskı rybník","Myotis myotis","Letouni","PP Rybník u Králova mlına, k. ú. Maxièky","PP Rybník u Králova mlına, k. ú. Maxièky","5150d","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-05-18,2019-05-18,"10869456",2019-05-18,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7185595
2019,"CZ0422079","Královomlınskı rybník","Myotis myotis","Letouni","PP Rybník u Králova mlına, k. ú. Maxièky","PP Rybník u Králova mlına, k. ú. Maxièky","5150d","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2019-05-18,2019-05-18,"10869456",2019-05-18,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7185595
2015,"CZ0423201","Blšanskı chlum","Myotis myotis","Letouni","EVL Blšanskı chlum","EVL Blšanskı chlum","5649c","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2015-05-10,2015-05-10,"9823271",2015-05-10,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6078867
2015,"CZ0423201","Blšanskı chlum","Myotis myotis","Letouni","EVL Blšanskı chlum","EVL Blšanskı chlum","5649c","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2015-05-10,2015-05-10,"9823271",2015-05-10,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6078867
2015,"CZ0423201","Blšanskı chlum","Myotis myotis","Letouni","EVL Blšanskı chlum","EVL Blšanskı chlum","5649c","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2015-05-10,2015-05-10,"9823271",2015-05-10,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6078867
2024,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr","Krásnı Dvùr","5746a","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2024-06-22,2024-06-22,"13022215",2024-06-22,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,10036294
2024,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr","Krásnı Dvùr","5746a","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2024-06-22,2024-06-22,"13022215",2024-06-22,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,10036294
2024,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr","Krásnı Dvùr","5746a","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2024-06-22,2024-06-22,"13022215",2024-06-22,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,10036294
2020,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr - sklepy zámku vstup od domu è. p. 2","Krásnı Dvùr - sklepy zámku vstup od domu è. p. 2","5746a","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2020-02-07,2020-02-07,"11103083",2020-02-07,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,7423081
2020,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr - sklepy zámku vstup od domu è. p. 2","Krásnı Dvùr - sklepy zámku vstup od domu è. p. 2","5746a","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2020-02-07,2020-02-07,"11103083",2020-02-07,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,7423081
2020,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr - sklepy zámku vstup od domu è. p. 2","Krásnı Dvùr - sklepy zámku vstup od domu è. p. 2","5746a","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2020-02-07,2020-02-07,"11103083",2020-02-07,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,7423081
2018,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr, park u ryb. Snílek","Krásnı Dvùr, park u ryb. Snílek","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2018-07-04,2018-07-04,"10552757",2018-07-04,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6840836
2018,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr, park u ryb. Snílek","Krásnı Dvùr, park u ryb. Snílek","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2018-07-04,2018-07-04,"10552757",2018-07-04,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6840836
2018,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr, park u ryb. Snílek","Krásnı Dvùr, park u ryb. Snílek","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2018-07-04,2018-07-04,"10552757",2018-07-04,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6840836
2018,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr, zámeckı park - u Obelisku","Krásnı Dvùr, zámeckı park - u Obelisku","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2018-07-04,2018-07-04,"10552758",2018-07-04,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6840839
2018,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr, zámeckı park - u Obelisku","Krásnı Dvùr, zámeckı park - u Obelisku","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2018-07-04,2018-07-04,"10552758",2018-07-04,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6840839
2018,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","Krásnı Dvùr, zámeckı park - u Obelisku","Krásnı Dvùr, zámeckı park - u Obelisku","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2018-07-04,2018-07-04,"10552758",2018-07-04,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6840839
2016,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","PP Krásnı Dvùr - støed","PP Krásnı Dvùr - støed","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2016-06-04,2016-06-04,"9791999",2016-06-04,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6050240
2016,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","PP Krásnı Dvùr - støed","PP Krásnı Dvùr - støed","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2016-06-04,2016-06-04,"9791999",2016-06-04,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6050240
2016,"CZ0423217","Krásnı Dvùr","Myotis myotis","Letouni","PP Krásnı Dvùr - støed","PP Krásnı Dvùr - støed","5746c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje",2016-06-04,2016-06-04,"9791999",2016-06-04,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6050240
2025,"CZ0423224","Ploskovice","Myotis myotis","Letouni","Zámek Ploskovice – vì (kopule)","Zámek Ploskovice – vì (kopule)","5451a","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2024-08-22,2025-08-11,"15620932",2025-08-11,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,11876426
2025,"CZ0423224","Ploskovice","Myotis myotis","Letouni","Zámek Ploskovice – vì (kopule)","Zámek Ploskovice – vì (kopule)","5451a","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2024-08-22,2025-08-11,"15620932",2025-08-11,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,11876426
2025,"CZ0423224","Ploskovice","Myotis myotis","Letouni","Zámek Ploskovice – vì (kopule)","Zámek Ploskovice – vì (kopule)","5451a","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2024-08-22,2025-08-11,"15620932",2025-08-11,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,11876426
2015,"CZ0423227","Sinutec - Dlouhı kopec","Myotis myotis","Letouni","EVL Sinutec - Dlouhı kopec","EVL Sinutec - Dlouhı kopec","76,\"5548b\"","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2015-05-05,2015-05-05,"9826737",2015-05-05,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6082508
2015,"CZ0423227","Sinutec - Dlouhı kopec","Myotis myotis","Letouni","EVL Sinutec - Dlouhı kopec","EVL Sinutec - Dlouhı kopec","76,\"5548b\"","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2015-05-05,2015-05-05,"9826737",2015-05-05,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6082508
2015,"CZ0423227","Sinutec - Dlouhı kopec","Myotis myotis","Letouni","EVL Sinutec - Dlouhı kopec","EVL Sinutec - Dlouhı kopec","76,\"5548b\"","RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí",2015-05-05,2015-05-05,"9826737",2015-05-05,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6082508
2025,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové u Dìèína","Jílové u Dìèína","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2015-07-16,2025-07-01,"14991491",2025-07-01,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,12160444
2025,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové u Dìèína","Jílové u Dìèína","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2015-07-16,2025-07-01,"14991491",2025-07-01,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,12160444
2025,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové u Dìèína","Jílové u Dìèína","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2015-07-16,2025-07-01,"14991491",2025-07-01,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,12160444
2016,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové u Dìèína -  EVL ZŠ Jílové","Jílové u Dìèína -  EVL ZŠ Jílové","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2016-07-15,2016-07-15,"9805145",2016-07-15,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,6061076
2016,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové u Dìèína -  EVL ZŠ Jílové","Jílové u Dìèína -  EVL ZŠ Jílové","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2016-07-15,2016-07-15,"9805145",2016-07-15,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,6061076
2016,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové u Dìèína -  EVL ZŠ Jílové","Jílové u Dìèína -  EVL ZŠ Jílové","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2016-07-15,2016-07-15,"9805145",2016-07-15,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,6061076
2022,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, Mírové námìstí","Jílové, Mírové námìstí","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2022-06-24,2022-06-24,"11932279",2022-06-24,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,8562895
2022,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, Mírové námìstí","Jílové, Mírové námìstí","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2022-06-24,2022-06-24,"11932279",2022-06-24,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,8562895
2022,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, Mírové námìstí","Jílové, Mírové námìstí","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2022-06-24,2022-06-24,"11932279",2022-06-24,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,8562895
2023,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, Mírové námìstí, škola","Jílové, Mírové námìstí, škola","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2023-06-14,2023-06-14,"12526921",2023-06-14,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,9311481
2023,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, Mírové námìstí, škola","Jílové, Mírové námìstí, škola","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2023-06-14,2023-06-14,"12526921",2023-06-14,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,9311481
2023,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, Mírové námìstí, škola","Jílové, Mírové námìstí, škola","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2023-06-14,2023-06-14,"12526921",2023-06-14,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,9311481
2024,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, pùda ZŠ a MŠ, Mírové nám.","Jílové, pùda ZŠ a MŠ, Mírové nám.","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2024-07-03,2024-07-03,"13051856",2024-07-03,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,10073139
2024,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, pùda ZŠ a MŠ, Mírové nám.","Jílové, pùda ZŠ a MŠ, Mírové nám.","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2024-07-03,2024-07-03,"13051856",2024-07-03,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,10073139
2024,"CZ0423653","Jílové u Dìèína - škola","Myotis myotis","Letouni","Jílové, pùda ZŠ a MŠ, Mírové nám.","Jílové, pùda ZŠ a MŠ, Mírové nám.","5250b","RP SCHKO Èeské støedohoøí","Správa NP Èeské Švıcarsko",2024-07-03,2024-07-03,"13051856",2024-07-03,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,10073139
2025,"CZ0423654","Lobendava - kostel","Myotis myotis","Letouni","Lobendava - kostel","Lobendava - kostel","4951d","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2005-05-17,2025-07-29,"15620920",2025-07-29,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,5917279
2025,"CZ0423654","Lobendava - kostel","Myotis myotis","Letouni","Lobendava - kostel","Lobendava - kostel","4951d","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2005-05-17,2025-07-29,"15620920",2025-07-29,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,5917279
2025,"CZ0423654","Lobendava - kostel","Myotis myotis","Letouni","Lobendava - kostel","Lobendava - kostel","4951d","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2005-05-17,2025-07-29,"15620920",2025-07-29,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,5917279
2025,"CZ0423656","Úštìk - kostel","Myotis myotis","Letouni","EVL Úštìk - kostel","EVL Úštìk - kostel","5452a","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2002-07-08,2025-06-24,"14991531",2025-06-24,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,9561117
2025,"CZ0423656","Úštìk - kostel","Myotis myotis","Letouni","EVL Úštìk - kostel","EVL Úštìk - kostel","5452a","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2002-07-08,2025-06-24,"14991531",2025-06-24,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,9561117
2025,"CZ0423656","Úštìk - kostel","Myotis myotis","Letouni","EVL Úštìk - kostel","EVL Úštìk - kostel","5452a","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2002-07-08,2025-06-24,"14991531",2025-06-24,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,9561117
2024,"CZ0423656","Úštìk - kostel","Myotis myotis","Letouni","Úštìk","Úštìk","5452a","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2024-06-28,2024-06-28,"13138254",2024-06-28,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"dobrı",1,10242739
2024,"CZ0423656","Úštìk - kostel","Myotis myotis","Letouni","Úštìk","Úštìk","5452a","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2024-06-28,2024-06-28,"13138254",2024-06-28,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","1",NA,10242739
2024,"CZ0423656","Úštìk - kostel","Myotis myotis","Letouni","Úštìk","Úštìk","5452a","RP SCHKO Èeské støedohoøí","Krajskı úøad Ústeckého kraje",2024-06-28,2024-06-28,"13138254",2024-06-28,0,"POP_PRESENCE","pøítomnost druhu","val","val","ano","lok","ano","ano","ano",1,10242739
